tract,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""51179010201""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2225.00,22.00,32194.71,,,,,,,16,19,25,9.07,0.01,2.06,2,2,24125,21582,22555,1,0,0,15106,13948,13213,11742,10951,10083,3344,2992,3126,20,5,4,3,1,1,6.0,4.8,0.16,0.00,4854,42,5416,84,120,10,2610,,,,32,68
"""51179010202""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,6169.00,2024.00,7905.67,45,54,74,27,33,46,18,21,28,12.09,3.95,2.29,2,2,27263,24240,25626,1,0,0,16898,15355,14938,13099,11995,11387,3779,3360,3551,20,0,0,3,0,0,0.4,4.6,0.35,0.26,5336,96,4968,84,97,19,2452,2059,2057,1297,95,5
"""51179010204""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,8782.00,2247.00,14440.51,53,64,87,35,44,60,18,21,27,11.75,2.38,2.26,2,2,26737,23845,25127,1,0,0,16614,15144,14676,12882,11832,11190,3707,3306,3482,25,6,4,4,1,1,0.8,5.5,0.57,0.16,6761,91,6048,84,204,14,3275,2697,2832,1514,83,17
"""51179010205""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,6950.00,1969.00,2226.39,46,55,74,28,35,48,17,20,26,12.17,11.36,2.18,2,2,26102,23286,24511,2,1,1,16112,14507,14142,12460,11263,10729,3618,3228,3397,34,17,16,5,2,2,1.6,5.2,1.32,0.88,7571,99,6008,84,46,61,1670,2166,2152,2245,86,14
"""51179010206""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,5328.00,1662.00,1872.37,42,51,69,26,32,44,17,19,25,11.22,11.59,2.10,2,2,25054,22239,23448,2,1,1,15487,13915,13543,11976,10812,10273,3473,3083,3249,38,20,21,6,3,3,2.9,5.5,3.26,0.89,9713,80,8979,86,32,50,1580,1963,2008,1853,77,23
"""51179010207""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,8299.00,2860.00,1892.04,38,45,62,23,29,39,15,17,22,9.25,14.22,1.86,2,2,22563,19570,20928,3,2,2,13819,12328,11967,10627,9577,9018,3128,2713,2900,64,38,49,10,6,7,6.8,5.9,4.13,1.51,10384,25,10544,86,24,70,1535,1767,2022,1476,59,41
"""51179010210""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,7681.00,2312.00,3049.11,43,52,70,27,34,46,16,18,24,11.13,8.44,1.99,2,2,24011,21187,22422,2,1,1,14742,13252,12858,11371,10292,9723,3329,2937,3107,42,23,28,6,3,4,4.9,5.5,4.03,0.76,9914,52,9115,86,54,36,1669,2085,2397,1539,64,36
"""51179010211""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4382.00,1396.00,715.74,38,46,62,23,29,39,15,17,23,10.00,28.93,1.91,2,2,22424,19618,20810,4,3,3,14088,12591,12197,10902,9818,9249,3109,2720,2884,77,53,64,12,8,10,4.1,5.5,2.78,1.95,12001,45,11109,87,19,101,1425,1766,2047,962,56,44
"""51179010212""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4540.00,1419.00,747.05,41,49,67,25,31,42,16,18,25,10.94,21.33,2.05,2,2,24390,21524,22761,3,2,2,15152,13582,13225,11718,10565,10035,3381,2984,3154,53,32,37,8,5,5,4.1,5.5,2.37,1.90,12236,74,10858,87,28,79,1398,1901,1959,1821,77,23
"""51179010213""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2511.00,739.00,428.45,48,58,79,31,39,53,17,19,26,11.90,21.24,2.13,2,2,25389,22567,23767,2,1,1,15706,14113,13744,12156,10973,10438,3520,3128,3293,30,11,13,5,2,2,2.6,5.0,2.03,1.72,10282,91,8421,86,29,99,1425,2393,971,2200,82,18
"""51179010214""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4040.00,1188.00,652.40,40,48,65,24,30,41,16,18,24,11.24,22.98,2.01,2,2,24056,21163,22425,2,1,2,14859,13293,12940,11477,10333,9802,3335,2934,3107,47,26,30,7,4,5,4.2,5.4,3.03,1.82,10765,60,9163,86,20,120,1104,1843,1864,1847,72,28
"""51179010301""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4164.00,1231.00,16218.97,49,59,80,30,37,51,19,22,29,12.72,1.02,2.39,2,2,27678,24632,26046,1,0,0,17500,16017,15550,13644,12602,11941,3837,3415,3609,20,0,0,3,0,0,0.1,4.5,0.10,0.08,4442,94,4429,84,326,7,4402,2276,2276,,94,6
"""51179010303""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,9911.00,3104.00,17868.12,42,51,69,26,32,44,17,19,25,11.19,2.98,2.08,2,2,25455,22592,23874,2,1,1,15419,13888,13513,11859,10742,10190,3529,3132,3308,31,14,14,5,2,2,1.3,8.5,0.69,0.17,7761,78,12198,84,85,17,2466,1973,2116,1367,80,20
"""51179010304""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,5633.00,2353.00,4570.04,35,42,57,20,25,34,16,17,23,8.95,6.33,1.93,2,2,23600,20847,22041,2,1,2,14339,12845,12460,11021,9926,9373,3272,2890,3054,47,29,33,7,4,5,2.8,7.6,2.75,0.51,8353,53,10959,85,55,40,1945,1521,1621,1550,59,41
"""51179010305""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,6202.00,1863.00,8211.61,42,50,68,25,32,44,16,18,25,10.95,7.17,2.03,2,2,25051,22314,23489,2,1,1,15118,13631,13213,11613,10523,9941,3473,3093,3255,32,15,17,5,2,3,1.0,7.9,0.74,0.23,6792,73,9379,84,112,13,3870,1955,2242,829,68,32
"""51179010403""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3150.00,998.00,3903.48,41,49,66,23,28,39,18,20,27,11.74,3.07,2.26,2,2,26453,23648,24902,2,2,1,16605,15044,14653,12891,11735,11173,3667,3278,3451,47,31,29,7,5,4,0.6,6.0,0.98,0.26,6321,100,6414,84,166,20,2910,1743,1748,1711,86,14
"""51179010404""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,6257.00,2098.00,1890.37,41,49,66,25,31,42,16,18,24,10.00,11.92,2.00,2,2,24114,21433,22569,3,2,2,14827,13266,12903,11421,10247,9727,3343,2971,3127,64,47,49,10,7,7,4.6,7.1,1.76,1.11,9572,74,9776,85,22,75,1233,1887,1663,1534,70,30
"""51179010405""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,6568.00,2075.00,1475.86,43,51,70,26,32,44,17,19,25,11.36,16.44,2.11,2,2,25316,22524,23737,2,1,1,15606,13973,13645,12061,10832,10335,3509,3122,3289,36,19,20,5,3,3,2.5,6.5,1.58,1.41,9053,95,8836,85,20,86,1134,1995,1999,1543,86,14
"""51179010406""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3014.00,1060.00,1607.17,38,45,61,21,27,36,16,18,24,10.25,7.36,2.03,2,2,24331,21644,22760,2,2,2,14986,13445,13062,11564,10410,9873,3373,3001,3154,50,35,35,7,5,5,4.3,6.7,1.56,0.66,10420,72,12878,86,36,61,1495,1637,1865,1173,68,32
"""51179010502""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4504.00,1575.00,3473.16,35,42,57,20,25,34,18,20,26,10.80,6.05,2.21,2,2,25813,22965,24222,2,1,1,16215,14575,14247,12601,11371,10870,3578,3184,3356,36,20,20,5,3,3,1.4,5.2,1.26,0.45,8355,95,9485,86,51,41,1664,1526,1549,1312,90,10
"""51179010503""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2146.00,793.00,7934.67,44,53,72,25,32,43,19,21,28,11.18,1.12,2.33,2,2,27461,24597,25844,1,0,0,17122,15680,15168,13302,12270,11587,3807,3410,3581,14,0,0,2,0,0,0.4,4.5,0.17,0.10,4966,98,5088,84,248,9,3855,1952,2058,1456,82,18
"""51179010504""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1586.00,612.00,8938.74,39,47,64,20,26,35,19,21,29,11.04,0.76,2.37,2,2,27575,24645,25957,1,0,0,17346,15865,15377,13506,12449,11780,3823,3416,3597,17,0,0,2,0,0,0.3,4.6,0.13,0.07,4665,100,4710,84,169,8,3606,1573,1621,1182,89,11
"""51181860100""","""""",3.00,3256.00,1270.00,56909.04,51,61,51,24,30,24,27,31,27,10.12,0.24,2.06,2,2,24841,22267,25117,0,0,0,14637,13412,14740,11193,10326,11258,3442,3086,3480,2,1,2,5,4,5,2.3,2.9,0.32,0.02,2171,76,2442,82,162,16,3568,1064,1230,748,71,29
"""51181860200""","""""",4.00,3567.00,1398.00,121618.45,55,66,55,26,33,26,29,33,29,10.86,0.14,2.19,2,2,25554,22785,25854,0,0,0,15487,14211,15600,11945,11053,12016,3541,3157,3583,1,0,1,4,1,5,0.8,2.9,0.08,0.01,1857,83,2083,82,188,11,3348,1173,1202,874,88,12
"""51183870100""","""Richmond, VA""",3.00,1802.00,885.00,105146.27,44,53,49,19,24,22,25,29,28,8.71,0.08,2.12,2,2,25234,22617,25102,1,0,1,15054,13833,14836,11545,10691,11346,3497,3134,3478,12,8,11,11,7,10,2.6,2.9,0.38,0.01,1443,72,1706,81,121,13,2648,967,1105,633,70,30
"""51183870201""","""Richmond, VA""",2.00,3593.00,730.00,159847.04,50,59,55,23,29,26,26,30,29,8.29,0.04,2.24,2,2,25766,22957,25652,1,0,1,15785,14525,15585,12203,11339,12020,3570,3181,3555,12,5,10,10,4,9,1.2,2.7,0.07,0.00,1445,74,1649,81,197,9,3527,1161,1244,781,84,16
"""51183870202""","""Richmond, VA""",1.00,3038.00,0.00,359.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.4,,0.00,0.00,,,,,,,1944,,,,,
"""51183870300""","""Richmond, VA""",3.00,2004.00,861.00,29910.00,44,53,49,20,25,22,24,28,27,8.74,0.34,2.03,2,2,24891,22520,24723,0,0,0,14523,13357,14282,11074,10236,10856,3449,3121,3426,0,1,0,0,1,0,3.5,1.2,0.80,0.03,1960,73,2184,83,102,16,2547,996,1154,818,52,48
"""51183870400""","""Richmond, VA""",2.00,1427.00,673.00,18477.81,45,54,50,21,26,23,25,28,27,9.05,0.36,2.08,2,2,25214,22859,25043,0,0,0,14810,13620,14570,11316,10452,11099,3494,3168,3470,0,0,0,0,0,0,3.2,0.8,0.95,0.04,2005,82,2094,83,80,19,1933,1033,1266,759,56,44
"""51185020100""","""Bluefield, WV-VA""",2.00,3186.00,1107.00,19499.83,58,69,43,24,30,16,34,39,27,8.30,0.49,1.83,2,2,22486,19912,24819,1,1,1,12574,11474,14441,9441,8700,10982,3117,2760,3439,16,14,20,14,12,17,2.7,3.1,0.52,0.06,1697,62,1435,80,120,22,2525,737,788,191,81,19
"""51185020200""","""Bluefield, WV-VA""",4.00,5019.00,2111.00,10544.15,58,68,43,25,31,17,33,37,26,9.37,2.48,1.75,2,2,22093,19678,24390,0,0,1,12088,10974,13989,9017,8238,10598,3063,2728,3380,9,9,11,8,7,9,3.0,2.9,2.01,0.20,1998,70,2064,81,34,55,1482,758,836,500,77,23
"""51185020300""","""Bluefield, WV-VA""",7.00,6597.00,2752.00,53296.79,61,72,45,26,33,18,35,39,27,9.09,0.79,1.85,2,2,22601,20111,24909,1,1,1,12701,11608,14588,9556,8809,11121,3133,2788,3452,12,11,15,10,10,13,2.0,1.7,0.35,0.05,1530,67,1333,81,106,22,2639,809,858,278,78,22
"""51185020400""","""Bluefield, WV-VA""",4.00,3979.00,1751.00,35146.78,63,75,46,29,36,20,34,38,26,9.28,1.78,1.79,2,2,22296,19810,24609,1,1,1,12361,11244,14257,9258,8486,10833,3091,2746,3410,12,11,14,10,9,12,2.1,3.2,0.73,0.05,1967,70,1907,81,69,19,2579,889,944,416,81,19
"""51185020500""","""Bluefield, WV-VA""",2.00,2933.00,1185.00,6124.85,58,69,43,27,34,18,32,36,25,8.80,3.00,1.67,2,2,21389,18955,23672,1,1,1,11596,10492,13463,8611,7846,10160,2965,2627,3280,20,18,22,17,16,19,3.3,4.3,0.87,0.19,2401,58,1859,80,28,53,1759,825,997,270,74,26
"""51185020600""","""Bluefield, WV-VA""",3.00,4494.00,1710.00,78567.78,64,77,47,29,36,20,36,41,28,10.22,0.31,1.92,2,2,23064,20567,25375,1,1,1,13144,12067,15033,9937,9206,11503,3197,2851,3516,10,10,13,9,8,11,1.2,1.6,0.21,0.02,1261,70,1307,80,172,12,3154,879,937,444,79,21
"""51185020700""","""Bluefield, WV-VA""",2.00,3060.00,1093.00,61823.89,69,83,51,35,44,24,34,39,27,9.93,0.87,1.83,2,2,22762,20408,25018,1,1,1,12617,11568,14485,9450,8726,11005,3155,2829,3467,12,14,13,11,12,11,0.6,4.1,0.28,0.02,1670,72,1936,81,171,9,3712,1066,1192,353,72,28
"""51185020800""","""Bluefield, WV-VA""",2.00,2173.00,885.00,11028.68,61,72,45,27,34,18,34,39,27,9.62,0.78,1.81,2,2,22384,19861,24721,1,0,1,12448,11357,14325,9336,8596,10887,3103,2753,3426,9,8,12,8,7,11,3.2,1.3,0.58,0.08,1512,59,1543,81,70,33,1876,825,918,530,76,24
"""51185020900""","""Bluefield, WV-VA""",2.00,2240.00,929.00,16352.67,54,64,40,22,28,15,32,36,25,8.91,0.60,1.67,2,2,21741,19613,23894,1,1,1,11654,10676,13476,8617,7930,10144,3014,2719,3311,24,27,21,20,23,18,4.4,3.5,1.88,0.06,1406,60,1434,80,64,24,1949,680,772,486,53,47
"""51185021000""","""Bluefield, WV-VA""",4.00,4185.00,1846.00,8387.15,59,70,44,29,36,20,30,34,24,8.55,5.62,1.59,1,2,20869,18416,23171,1,1,1,11136,10018,12991,8224,7450,9759,2893,2553,3211,18,16,20,16,14,17,3.3,6.7,0.67,0.22,3026,56,3217,81,29,61,1606,881,906,652,75,25
"""51185021100""","""Bluefield, WV-VA""",4.00,6004.00,2463.00,31289.04,68,82,50,34,43,24,34,39,27,9.51,1.03,1.80,2,2,22634,20282,24907,0,0,0,12448,11373,14340,9303,8554,10881,3137,2811,3451,7,8,8,6,7,7,3.1,2.2,1.17,0.08,1708,73,2019,81,66,28,1682,1056,1146,793,73,27
"""51187020100""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,8781.00,3149.00,20284.69,38,45,61,19,24,33,18,21,28,11.38,2.00,2.31,2,2,27271,24333,25665,1,0,0,16995,15471,15021,13196,12097,11464,3780,3373,3556,19,1,0,16,1,0,0.9,3.4,0.32,0.16,4150,96,3383,83,70,35,2220,1471,1500,1196,90,10
"""51187020200""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,2807.00,1116.00,29604.79,44,53,72,25,31,43,19,22,29,10.59,0.43,2.38,2,2,27574,24606,25948,1,0,0,17429,15927,15445,13596,12516,11849,3823,3411,3596,11,0,0,9,0,0,1.0,2.9,0.12,0.04,3024,94,3803,84,67,25,2015,1934,1987,367,91,9
"""51187020300""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",5.00,6719.00,2456.00,28311.10,34,41,55,16,20,27,18,21,28,9.34,1.10,2.29,2,2,27119,24214,25520,1,0,0,16853,15353,14885,13078,11996,11348,3759,3357,3536,16,0,0,14,0,0,0.8,3.8,0.23,0.09,3381,92,3576,83,75,33,2499,1214,1034,700,86,14
"""51187020400""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",5.00,4334.00,1795.00,1577.95,29,34,46,13,17,23,15,17,23,8.77,15.09,1.92,2,2,23495,20853,21884,1,0,0,14228,12804,12308,10960,9913,9274,3257,2891,3033,10,0,1,9,0,1,6.5,5.7,3.62,1.14,6473,55,8385,85,10,156,925,1034,1212,842,53,47
"""51187020500""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,4312.00,1650.00,887.63,29,34,46,14,18,24,15,17,22,8.56,17.20,1.89,2,2,22472,20066,20897,0,0,0,13891,12489,11952,10771,9708,9054,3115,2782,2896,5,0,2,4,0,2,6.2,6.0,3.19,1.86,7054,64,8737,85,5,267,644,1080,863,1007,44,56
"""51187020601""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,5764.00,1911.00,6840.59,37,44,59,19,24,33,17,20,26,10.69,7.47,2.18,2,2,26385,23564,24770,1,0,0,16119,14605,14154,12448,11338,10722,3658,3267,3432,13,0,0,11,0,0,1.8,4.7,0.90,0.28,5377,92,5722,84,37,57,1740,1485,1574,1116,81,19
"""51187020602""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2793.00,1101.00,11566.00,32,38,51,14,18,25,17,20,26,10.61,1.19,2.17,2,2,26328,23541,24747,1,0,0,16083,14680,14150,12415,11415,10720,3650,3263,3429,19,2,1,16,1,1,3.0,3.3,2.24,0.10,3307,71,3288,83,94,30,2252,1113,1247,829,68,32
"""51187020700""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2971.00,1186.00,37734.51,37,45,60,18,23,31,19,22,29,10.85,0.34,2.41,2,2,27756,24822,26168,1,0,0,17614,16140,15637,13748,12698,12011,3848,3441,3626,18,1,0,15,1,0,0.4,3.1,0.14,0.03,2516,95,2670,82,147,16,2997,1405,1444,483,89,11
"""51191010100""","""Kingsport-Bristol-Bristol, TN-VA""",3.00,7153.00,2837.00,20965.54,65,77,51,32,40,23,33,37,27,10.38,1.49,1.91,2,2,23219,20711,25332,0,0,0,13063,11895,14806,9844,9024,11296,3219,2871,3510,0,0,0,0,0,0,2.3,0.8,0.64,0.14,3049,74,3832,85,79,32,2021,1046,1103,327,79,21
"""51191010200""","""Kingsport-Bristol-Bristol, TN-VA""",3.00,5892.00,2279.00,20470.99,60,71,47,26,32,19,34,39,28,10.45,1.23,1.97,2,2,23862,21387,25913,0,0,0,13499,12228,15319,10189,9261,11725,3308,2965,3591,2,3,3,2,3,2,1.0,0.6,0.30,0.11,2200,87,2526,84,88,39,1932,849,864,279,92,8
"""51191010300""","""Kingsport-Bristol-Bristol, TN-VA""",4.00,6154.00,2693.00,133426.96,52,63,41,25,31,18,35,40,29,9.92,0.21,2.05,2,2,23714,21067,25851,0,0,0,13854,12726,15584,10563,9803,11993,3287,2920,3582,4,3,8,3,2,7,1.0,0.9,0.08,0.02,1352,74,1362,81,202,11,3162,816,816,,88,12
"""51191010401""","""Kingsport-Bristol-Bristol, TN-VA""",2.00,2102.00,940.00,7974.26,77,92,60,43,54,32,33,38,28,9.68,1.79,1.93,2,2,23219,20523,25417,0,0,0,13202,12013,14954,9984,9168,11432,3219,2845,3522,0,0,0,0,0,0,1.2,1.2,0.51,0.12,2820,76,3213,84,73,29,2332,1431,1451,526,91,9
"""51191010402""","""Kingsport-Bristol-Bristol, TN-VA""",2.00,3187.00,1424.00,7833.61,62,74,49,31,38,23,32,36,27,9.58,1.93,1.83,2,2,22792,20284,24905,0,0,0,12620,11494,14321,9461,8682,10870,3159,2812,3451,0,0,0,0,0,0,2.9,1.6,0.85,0.18,2666,68,3362,84,57,48,1539,1012,1114,671,76,24
"""51191010501""","""Kingsport-Bristol-Bristol, TN-VA""",3.00,4060.00,1920.00,4345.33,54,65,43,26,32,19,29,33,24,8.55,4.10,1.65,2,2,21410,19121,23445,0,0,0,11468,10408,13106,8500,7758,9857,2968,2651,3249,0,0,0,0,0,0,6.0,2.6,1.39,0.44,3523,53,6130,86,24,90,1034,844,1045,593,55,45
"""51191010502""","""Kingsport-Bristol-Bristol, TN-VA""",3.00,3891.00,1531.00,2770.78,45,53,36,18,23,13,27,31,23,7.76,4.94,1.55,1,2,20184,17991,22181,0,0,0,10820,9804,12418,8023,7311,9344,2798,2494,3074,0,0,0,0,0,0,6.9,2.5,3.50,0.55,3922,40,6896,86,17,103,978,595,345,538,42,58
"""51191010601""","""Kingsport-Bristol-Bristol, TN-VA""",3.00,4134.00,1784.00,13697.74,65,78,51,34,42,25,32,36,27,9.97,1.35,1.83,2,2,22800,20340,24887,0,0,0,12608,11513,14289,9447,8693,10838,3160,2819,3449,1,1,2,1,1,2,3.3,1.5,0.55,0.13,2513,65,3351,84,73,38,1956,1113,1321,631,71,29
"""51191010602""","""Kingsport-Bristol-Bristol, TN-VA""",2.00,2892.00,885.00,10380.51,60,72,48,28,35,20,33,37,27,10.00,0.85,1.89,2,2,23282,20842,25333,0,0,0,13005,11891,14715,9776,8998,11201,3227,2889,3510,2,4,4,2,3,4,2.2,2.0,0.32,0.09,1658,78,1904,82,73,32,1976,916,1013,743,78,22
"""51191010700""","""Kingsport-Bristol-Bristol, TN-VA""",3.00,4599.00,1825.00,33888.30,60,71,47,26,32,19,34,39,28,10.36,0.70,1.97,2,2,23601,21152,25664,0,0,0,13437,12322,15164,10160,9384,11601,3272,2932,3556,6,5,7,5,4,6,1.9,0.8,0.39,0.05,1795,81,1755,82,92,19,2162,851,902,635,79,21
"""51191010800""","""Kingsport-Bristol-Bristol, TN-VA""",2.00,2930.00,1244.00,54208.29,59,70,47,25,32,19,34,39,28,9.90,0.25,1.97,2,2,23385,20828,25479,0,0,1,13432,12326,15137,10183,9432,11595,3242,2887,3531,7,6,11,6,5,9,1.7,1.5,0.10,0.02,1442,71,1430,81,151,14,2922,838,880,625,82,18
"""51191010900""","""Kingsport-Bristol-Bristol, TN-VA""",3.00,4189.00,1829.00,26671.70,57,68,45,24,30,18,33,37,27,9.53,0.69,1.88,2,2,23124,20818,25106,0,1,0,12917,11844,14603,9704,8948,11115,3205,2886,3479,8,9,9,7,8,7,2.5,1.5,0.63,0.07,1783,77,1533,81,88,22,2121,806,923,580,70,30
"""51191011000""","""Kingsport-Bristol-Bristol, TN-VA""",2.00,3576.00,1482.00,22389.46,71,85,55,37,46,27,33,38,28,10.30,0.76,1.94,2,2,23323,20753,25431,0,0,0,13228,12082,14957,9992,9203,11426,3233,2877,3524,3,2,7,3,2,6,1.9,1.8,0.23,0.07,1901,76,1763,82,81,33,2166,1229,1338,633,86,14
"""51193010100""","""""",6.00,4828.00,1821.00,58701.00,49,58,45,24,30,21,30,33,28,8.00,0.30,2.02,2,2,24124,21461,25435,0,0,0,14318,12582,15000,10972,9605,11470,3343,2975,3525,3,1,5,3,1,5,1.5,3.4,0.15,0.03,2467,82,2397,82,111,23,2473,948,802,486,84,16
"""51193010200""","""""",3.00,3778.00,1420.00,38241.39,62,74,57,33,41,29,30,33,28,10.98,0.48,2.01,2,2,24319,21804,25612,0,0,0,14304,12607,14991,10934,9585,11442,3370,3022,3549,0,0,0,0,0,0,1.7,3.0,0.17,0.04,2653,88,2992,83,107,20,2456,1300,1409,964,76,24
"""51193010300""","""""",2.00,3138.00,1084.00,37674.41,62,73,57,32,39,28,31,34,28,10.71,0.41,2.07,2,2,24475,21883,25785,0,0,0,14643,12902,15333,11252,9868,11760,3392,3033,3573,0,0,0,0,0,0,1.2,1.9,0.23,0.03,2653,90,2743,83,102,15,2908,1260,1330,457,82,18
"""51193010400""","""""",5.00,5813.00,2619.00,12182.29,55,65,51,29,36,26,26,29,25,8.95,9.32,1.76,2,2,22088,19856,23327,0,0,0,12658,11029,13393,9589,8268,10155,3061,2752,3233,8,9,6,6,7,5,3.1,3.9,0.74,0.21,4040,84,3541,83,25,44,1974,1154,1167,880,64,36
"""51195930700""","""Big Stone Gap, VA""",3.00,3576.00,1060.00,23906.18,69,83,50,34,42,22,35,40,27,9.96,0.44,1.82,2,2,22576,20112,25202,1,1,1,12563,11497,14620,9419,8694,11110,3129,2788,3492,15,15,17,13,13,15,1.9,4.1,0.39,0.04,1644,73,1639,80,127,21,2836,1005,1090,667,80,20
"""51195930800""","""Big Stone Gap, VA""",2.00,2028.00,847.00,29093.23,68,81,49,32,40,21,36,41,28,9.55,0.29,1.88,2,2,22560,19997,25214,1,1,1,12836,11767,14883,9693,8982,11370,3127,2772,3494,15,14,19,13,12,16,1.8,1.6,0.16,0.03,1037,63,1087,80,171,15,2796,948,1029,346,81,19
"""51195930900""","""Big Stone Gap, VA""",2.00,4065.00,1706.00,10616.30,60,72,44,27,34,18,33,37,25,9.43,2.16,1.68,2,2,21491,19084,24208,0,0,0,11642,10602,13717,8663,7956,10362,2979,2645,3355,0,1,0,0,0,0,4.2,1.8,0.80,0.16,2226,55,3232,84,41,52,1531,812,914,614,65,35
"""51195931000""","""Big Stone Gap, VA""",2.00,2970.00,1113.00,38436.91,63,75,45,26,33,17,37,42,28,10.28,0.43,1.92,2,2,22866,20315,25580,0,0,0,13062,11983,15147,9890,9163,11599,3170,2816,3545,3,4,4,2,3,3,1.6,1.1,0.68,0.03,1647,71,1869,82,130,14,2887,775,826,572,82,18
"""51195931100""","""Big Stone Gap, VA""",2.00,2838.00,1087.00,39948.78,59,71,43,24,29,16,36,41,27,9.13,0.28,1.85,2,2,22607,20390,25180,1,1,1,12687,11698,14778,9541,8855,11280,3134,2826,3489,12,16,9,10,13,8,3.2,0.6,2.46,0.03,1183,76,1189,81,104,11,2485,699,815,520,65,35
"""51195931200""","""Big Stone Gap, VA""",5.00,6786.00,2242.00,9392.17,59,70,43,28,35,18,31,35,24,8.47,3.85,1.59,1,2,20647,18425,23261,1,1,1,11086,10054,13167,8211,7485,9934,2862,2554,3223,13,15,9,11,13,8,4.9,4.4,0.96,0.24,2775,63,3127,82,29,57,1521,829,878,622,63,37
"""51195931300""","""Big Stone Gap, VA""",2.00,3667.00,1525.00,22729.95,65,78,47,30,38,20,34,39,27,9.38,0.96,1.77,2,2,22102,19768,24717,1,1,1,12241,11209,14313,9163,8453,10875,3064,2740,3425,14,15,13,12,13,11,2.4,2.1,0.52,0.07,2087,69,1619,81,96,22,2256,904,999,660,70,30
"""51195931400""","""Big Stone Gap, VA""",2.00,4822.00,1787.00,25377.97,66,78,47,30,38,20,35,40,27,9.68,0.70,1.82,2,2,22495,20006,25182,0,0,0,12545,11483,14617,9422,8705,11121,3118,2773,3490,5,4,6,4,4,5,2.7,1.0,0.93,0.07,1401,65,1689,82,98,27,2012,900,1009,548,76,24
"""51195931500""","""Big Stone Gap, VA""",4.00,5085.00,1886.00,23128.76,60,71,43,27,34,18,33,37,26,8.61,2.47,1.69,2,2,21340,19017,23961,1,1,1,11700,10666,13770,8726,8014,10436,2958,2636,3320,15,16,14,13,14,12,4.3,1.8,0.57,0.08,2009,61,1692,81,66,32,2512,799,910,594,67,33
"""51195931600""","""Big Stone Gap, VA""",2.00,2684.00,1163.00,21018.81,60,72,44,27,33,18,34,39,26,8.56,0.49,1.74,2,2,21968,19749,24523,1,1,1,12044,11060,14105,8979,8300,10690,3045,2738,3398,20,23,17,17,19,14,3.9,1.5,0.54,0.06,1242,65,1189,80,82,30,2178,788,943,544,61,39
