tract,cbsa,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""51177020408""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2925.00,892.00,2067.67,35,44,55,19,23,30,17,20,25,11.48,5.81,2.33,2,2,25584,24967,24029,1,1,0,17736,17431,16226,14612,14383,13294,3116,3041,2926,8,7,7,1,1,1,,,,0.43,4766,97,3616,80,52,,,1649,1692,816,96,4
"""51179010103""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4028.00,1620.00,1253.04,39,48,62,25,32,41,14,17,20,7.89,12.33,1.93,2,2,18883,18409,17693,2,2,2,14470,14164,13080,12140,11892,10896,2300,2242,2154,30,30,30,4,4,4,,,,1.29,11937,62,10325,76,20,,,2247,2483,870,70,30
"""51179010105""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,9582.00,2516.00,3773.06,40,50,64,24,30,39,16,20,24,11.13,16.49,2.31,2,2,23472,22935,22127,1,1,1,17365,17071,15900,14486,14257,13187,2859,2793,2694,21,20,20,3,3,2,,,,0.67,9239,87,9407,78,95,,,2123,2358,606,83,17
"""51179010106""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3316.00,1165.00,15145.93,43,54,69,28,35,46,16,19,23,10.06,0.84,2.17,2,2,24095,23829,23287,1,1,1,16576,16267,15083,13617,13341,12225,2935,2902,2835,25,24,23,3,3,3,,,,0.08,5648,85,7278,78,388,,,2469,2795,850,73,27
"""51179010107""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3108.00,1109.00,8000.33,39,49,62,23,29,38,16,20,24,10.12,2.67,2.32,2,2,23906,23319,22455,1,1,1,17488,17162,15919,14562,14308,13173,2912,2840,2734,14,14,13,2,2,2,,,,0.14,7461,97,6815,78,146,,,2032,1997,2367,93,7
"""51179010108""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,5779.00,1877.00,1814.43,39,49,62,24,30,39,16,19,23,10.15,10.79,2.22,2,2,22607,22048,21185,1,1,1,16711,16406,15232,13940,13704,12637,2754,2685,2579,17,16,16,2,2,2,,,,1.03,9053,87,7945,77,32,,,2104,2147,1343,87,13
"""51179010201""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2104.00,21.00,32232.91,17,21,26,0,0,0,17,21,26,12.68,0.01,2.29,2,2,32608,31894,31377,1,1,1,18342,18099,17135,14359,14204,13305,3972,3885,3820,11,11,10,1,1,1,,,,0.00,4959,67,7479,79,347,,,0,,,67,33
"""51179010202""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,7438.00,2252.00,7914.02,40,50,63,23,29,38,17,20,25,11.13,3.45,2.34,2,2,24275,23684,22786,1,1,1,17633,17305,16051,14665,14410,13267,2957,2885,2774,11,11,11,1,1,1,,,,0.28,5936,99,5496,79,129,,,2083,2099,1887,94,6
"""51179010205""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,6757.00,1982.00,2226.39,40,49,62,24,29,38,16,20,24,10.74,10.71,2.28,2,2,23201,22633,21765,1,1,1,17145,16827,15611,14305,14056,12947,2826,2757,2650,15,15,14,2,2,2,,,,0.89,8273,98,6615,78,49,,,2084,2181,1117,90,10
"""51179010206""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,5517.00,1727.00,1872.37,37,45,58,22,27,36,15,18,22,9.32,11.04,2.08,2,2,21120,20594,19790,1,1,1,15664,15351,14212,13070,12820,11781,2572,2508,2409,22,22,22,3,3,3,,,,0.92,10166,71,9884,77,42,,,1939,1981,1824,82,18
"""51179010210""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,8671.00,2798.00,3049.86,39,48,61,24,30,39,15,18,22,9.63,11.59,2.04,2,2,21673,21135,20382,1,1,1,15489,15202,14141,12825,12603,11636,2640,2574,2481,24,24,23,3,3,3,,,,0.92,10394,50,8179,77,30,,,2126,2233,1671,69,31
"""51179010211""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4606.00,1480.00,715.74,35,44,55,21,26,35,14,17,21,8.57,20.94,1.99,2,2,19511,19020,18312,2,2,2,14894,14597,13534,12485,12248,11273,2376,2317,2229,32,32,32,4,4,4,,,,2.07,12922,53,11543,76,40,,,1878,1965,1059,63,37
"""51179010212""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4099.00,1338.00,747.05,38,47,60,23,29,38,15,18,22,9.25,17.43,2.12,2,2,20550,20034,19234,2,2,2,15859,15545,14389,13326,13075,12018,2503,2440,2342,30,30,30,4,4,4,,,,1.79,12859,78,11269,76,32,,,2072,2075,2335,84,16
"""51179010213""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2510.00,719.00,428.45,43,54,68,27,34,44,16,20,24,10.81,19.64,2.30,2,2,22669,22106,21241,1,1,1,17215,16904,15699,14434,14191,13093,2761,2692,2586,20,20,19,3,2,2,,,,1.68,11270,98,9188,77,58,,,2388,2476,1208,91,9
"""51179010214""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4097.00,1199.00,652.40,37,46,59,22,28,36,15,19,23,9.79,22.60,2.14,2,2,21870,21326,20506,1,1,1,16117,15815,14690,13428,13192,12169,2664,2597,2497,25,25,24,3,3,3,,,,1.84,11441,63,9883,77,29,,,1956,1980,1862,82,18
"""51179010215""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2027.00,647.00,664.95,36,45,57,23,29,38,13,16,19,8.19,7.97,1.80,2,2,20161,19655,19104,2,2,2,13807,13543,12637,11321,11119,10281,2456,2394,2326,30,30,29,4,4,4,,,,0.97,10900,32,11319,76,55,,,2038,3515,1494,27,73
"""51179010216""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,8006.00,2696.00,1227.08,30,38,48,18,22,29,13,16,19,7.77,23.46,1.79,2,2,19414,18929,18226,2,2,2,13622,13356,12421,11227,11020,10172,2365,2305,2219,31,31,30,4,4,4,,,,2.20,10859,11,10292,76,20,,,1564,1678,1387,57,43
"""51179010217""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,5326.00,1603.00,6876.90,54,67,86,38,47,62,16,20,25,10.53,2.46,2.32,2,2,24378,23783,22913,1,1,1,17557,17237,16009,14576,14328,13208,2969,2897,2790,12,12,12,2,1,1,,,,0.23,6657,91,5971,79,181,,,3337,3532,441,91,9
"""51179010218""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4011.00,872.00,7091.24,46,57,73,30,38,50,16,19,24,9.99,1.48,2.22,2,2,23984,23398,22580,1,1,1,16854,16545,15382,13919,13681,12620,2921,2850,2749,14,13,13,2,2,2,,,,0.12,6653,69,7202,78,210,,,2691,2899,1726,85,15
"""51179010219""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,847.00,258.00,475.15,44,54,69,27,33,44,17,21,26,11.82,6.42,2.40,2,2,25407,24781,23931,1,1,1,18179,17914,16791,15069,14881,13864,3094,3018,2914,15,15,14,2,2,2,,,,0.54,9092,86,7333,78,95,,,2362,2733,,86,14
"""51179010301""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,4522.00,1456.00,16228.17,46,57,72,29,36,47,17,20,25,11.26,1.09,2.33,2,2,25372,24757,23903,1,1,1,17725,17403,16179,14625,14378,13259,3090,3015,2910,10,10,9,1,1,1,,,,0.09,4904,95,4710,79,323,,,2565,2602,2254,89,11
"""51179010304""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,6403.00,2680.00,4570.04,33,40,51,19,23,30,14,17,21,7.41,7.12,2.00,2,2,19569,19089,18377,1,1,1,14969,14641,13506,12565,12296,11248,2383,2325,2237,20,20,20,3,3,2,,,,0.59,8610,52,10710,78,57,,,1645,1666,1052,64,36
"""51179010305""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,6615.00,2164.00,8212.06,39,48,61,24,30,39,15,18,22,9.35,12.32,2.08,2,2,21114,20595,19837,1,1,1,15667,15347,14197,13078,12821,11765,2572,2508,2415,17,17,17,2,2,2,,,,0.26,7472,70,9260,78,147,,,2128,2281,907,70,30
"""51179010306""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1705.00,670.00,898.25,32,39,50,19,23,31,13,16,19,7.56,5.64,1.81,2,2,19295,18816,18181,1,1,1,13735,13454,12480,11360,11138,10242,2350,2292,2214,25,25,24,3,3,3,,,,0.75,10318,29,16477,77,32,,,1658,2252,1135,52,48
"""51179010307""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,7023.00,2558.00,7388.84,38,47,60,23,29,38,15,18,22,9.06,4.85,2.09,2,2,21594,21060,20257,1,1,1,15779,15470,14333,13133,12889,11851,2630,2565,2466,16,16,16,2,2,2,,,,0.35,7075,73,10893,77,99,,,2062,2230,1485,80,20
"""51179010308""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2552.00,812.00,9579.75,40,50,63,23,29,38,17,21,26,11.01,0.93,2.39,2,2,25698,25070,24164,1,1,1,18139,17821,16578,14998,14757,13625,3130,3053,2942,11,11,10,1,1,1,,,,0.08,5265,100,5603,79,228,,,2057,2080,,99,1
"""51179010403""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3743.00,1185.00,3888.22,40,49,63,23,29,38,17,20,25,10.46,3.51,2.35,2,2,24084,23838,23250,1,1,1,17683,17385,16157,14725,14457,13303,2933,2903,2831,25,24,23,3,3,3,,,,0.30,7349,96,7096,79,137,,,2040,2096,1622,86,14
"""51179010404""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,6598.00,2308.00,1890.37,36,45,58,22,28,36,14,18,21,8.56,11.21,2.04,2,2,19788,19498,18895,2,2,2,15260,14961,13824,12822,12559,11496,2410,2375,2300,28,28,27,3,3,3,,,,1.22,10731,74,11572,78,23,,,1964,2098,1069,76,24
"""51179010405""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,7457.00,2347.00,1475.86,41,51,65,26,32,42,16,19,23,9.98,16.90,2.23,2,2,22274,21726,20874,1,1,1,16745,16422,15202,14015,13758,12644,2713,2646,2541,17,17,17,2,2,2,,,,1.59,10238,100,9487,78,22,,,2272,2342,1332,89,11
"""51179010406""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3374.00,1252.00,1607.17,32,40,51,18,23,30,14,17,21,8.31,6.83,2.00,2,2,20205,19972,19498,2,2,2,15061,14774,13691,12567,12309,11285,2461,2433,2374,33,32,31,4,4,4,,,,0.78,10903,66,13725,77,39,,,1605,1831,1255,60,40
"""51179010502""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4075.00,1394.00,3473.16,35,44,55,20,24,32,16,19,23,9.41,4.66,2.23,2,2,22118,21717,20988,1,1,1,16731,16405,15161,14013,13736,12583,2694,2645,2555,25,24,23,3,3,3,,,,0.40,8598,97,9827,78,51,,,1731,1744,1261,90,10
"""51179010503""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,2440.00,796.00,7973.30,41,51,65,25,31,41,17,20,25,10.43,1.04,2.34,2,2,24492,23901,23062,1,1,1,17660,17319,16045,14668,14398,13228,2983,2911,2808,10,10,9,1,1,1,,,,0.10,5535,93,5562,80,362,,,2200,2303,1540,88,12
"""51179010504""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",1.00,1849.00,659.00,8944.53,39,49,62,23,28,37,17,20,25,10.04,0.74,2.33,2,2,24079,23496,22628,1,1,1,17589,17235,15931,14646,14363,13166,2933,2862,2755,10,10,10,1,1,1,,,,0.07,5183,95,5132,79,263,,,2014,2037,1696,94,6
"""51181860100""","""""",3.00,3069.00,1383.00,56909.04,53,64,47,27,34,24,25,29,23,8.36,0.21,1.98,2,2,20361,20180,21161,0,0,0,14337,13321,14989,11858,10863,12412,2479,2458,2576,0,0,0,0,0,0,,,,0.02,2705,76,3072,81,469,,,1289,1458,979,80,20
"""51181860200""","""""",4.00,3390.00,1411.00,121618.45,52,63,46,25,31,22,27,32,25,10.26,0.13,2.09,2,2,23961,23749,24572,0,0,0,15431,14421,15989,12514,11529,12997,2917,2892,2992,0,0,0,0,0,0,,,,0.01,2401,82,2487,82,470,,,1180,1279,937,76,24
"""51183870100""","""Richmond, VA""",3.00,2388.00,1123.00,105149.88,37,45,40,15,18,16,23,26,24,9.28,0.10,2.11,2,2,23249,22942,23188,0,0,0,16084,15076,15355,13246,12277,12526,2832,2793,2823,6,6,6,7,7,7,,,,0.01,1911,66,1853,82,354,,,873,980,500,81,19
"""51183870201""","""Richmond, VA""",2.00,2744.00,868.00,159847.04,44,53,47,21,26,23,23,27,24,8.71,0.05,2.18,2,2,22142,21850,22108,0,0,0,16377,15300,15621,13674,12634,12924,2697,2660,2692,6,6,6,7,7,7,,,,0.01,2027,79,2320,82,484,,,1222,1324,408,91,9
"""51183870202""","""Richmond, VA""",1.00,855.00,0.00,359.50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,,,,,,
"""51183870300""","""Richmond, VA""",3.00,3128.00,1049.00,29910.00,42,51,45,20,25,22,22,26,23,9.82,0.48,2.07,2,2,23259,22952,23190,0,0,0,15850,14873,15134,13012,12073,12305,2833,2794,2823,6,6,6,7,7,7,,,,0.04,2196,63,2511,82,216,,,1189,1333,952,69,31
"""51183870400""","""Richmond, VA""",2.00,2087.00,752.00,18477.81,43,51,46,19,24,21,24,28,25,10.29,0.46,2.19,2,2,24747,24422,24670,0,0,0,16753,15748,16005,13733,12770,12997,3014,2973,3004,5,5,5,6,6,6,,,,0.04,2187,69,2405,83,167,,,1132,1250,924,74,26
"""51185020100""","""Bluefield, WV-VA""",2.00,2959.00,923.00,19478.25,49,59,34,18,22,11,31,37,23,7.66,0.36,1.88,2,2,19338,19263,20380,0,0,0,13028,12516,14902,10672,10170,12420,2355,2346,2481,1,1,1,19,19,20,,,,0.05,2096,71,1775,83,182,,,616,678,227,91,9
"""51185020200""","""Bluefield, WV-VA""",4.00,4803.00,1868.00,10565.74,55,67,38,25,31,16,31,37,22,8.52,2.06,1.83,2,2,20074,20017,20897,1,1,1,12809,12341,14520,10362,9902,11974,2445,2438,2544,1,1,1,36,34,39,,,,0.18,2741,75,2789,83,58,,,858,877,737,77,23
"""51185020301""","""Bluefield, WV-VA""",3.00,2957.00,1109.00,32375.19,54,67,38,20,25,13,34,41,25,10.24,0.59,2.02,2,2,23338,23221,24260,0,0,0,14324,13903,15994,11482,11075,13040,2842,2828,2954,0,0,0,12,12,13,,,,0.03,1975,69,1786,84,256,,,713,777,519,79,21
"""51185020302""","""Bluefield, WV-VA""",4.00,3130.00,1387.00,20921.87,53,65,37,23,28,15,31,37,22,4.39,0.27,1.85,2,2,19048,18953,20058,0,0,0,12836,12359,14601,10516,10050,12159,2320,2308,2442,0,0,0,13,13,13,,,,0.07,1982,58,1733,84,144,,,788,904,214,82,18
"""51185020400""","""Bluefield, WV-VA""",4.00,3890.00,1630.00,35130.14,54,66,38,24,30,15,31,37,22,8.44,1.46,1.83,2,2,20043,19942,21018,0,0,0,12833,12377,14527,10391,9948,11968,2441,2429,2559,1,1,1,17,17,17,,,,0.05,2095,71,1850,83,141,,,827,921,476,78,22
"""51185020500""","""Bluefield, WV-VA""",3.00,3288.00,1210.00,6119.20,48,58,34,19,24,13,28,34,21,7.67,2.33,1.73,2,2,17401,17313,18415,0,0,0,11949,11481,13649,9829,9371,11406,2119,2109,2242,1,1,1,22,22,22,,,,0.20,2524,58,1929,82,63,,,679,789,387,79,21
"""51185020600""","""Bluefield, WV-VA""",4.00,4445.00,1586.00,78535.42,54,66,37,21,27,14,32,39,23,9.67,0.54,1.92,2,2,21988,21876,22908,0,0,0,13595,13160,15253,10916,10495,12464,2678,2664,2789,1,1,1,17,17,18,,,,0.02,1922,60,2016,82,352,,,744,897,255,77,23
"""51185020700""","""Bluefield, WV-VA""",2.00,2763.00,935.00,61848.46,61,75,42,27,34,18,34,41,25,10.10,0.75,2.02,2,2,22805,22690,23765,0,0,0,14246,13787,16004,11468,11023,13110,2777,2763,2893,1,0,1,14,13,14,,,,0.02,1933,78,2204,83,361,,,949,1058,603,82,18
"""51185020800""","""Bluefield, WV-VA""",2.00,2160.00,948.00,11028.68,58,71,40,25,31,16,33,40,24,9.02,0.78,1.98,2,2,21723,21614,22783,0,0,0,13907,13440,15691,11261,10807,12917,2646,2632,2774,1,1,1,14,14,15,,,,0.09,2110,66,1671,84,158,,,860,876,767,87,13
"""51185020900""","""Bluefield, WV-VA""",2.00,2159.00,846.00,16334.93,51,62,35,22,28,14,28,34,21,7.47,0.41,1.72,2,2,17455,17366,18256,0,0,0,11914,11431,13604,9788,9316,11380,2126,2115,2223,1,1,1,21,21,21,,,,0.05,2086,65,2498,82,143,,,780,766,775,63,37
"""51185021000""","""Bluefield, WV-VA""",4.00,3648.00,1785.00,8389.87,55,67,38,28,34,18,27,33,20,4.50,1.52,1.67,2,2,16872,16786,17882,1,1,1,11538,11075,13204,9483,9030,11026,2055,2044,2177,1,1,1,28,28,28,,,,0.21,2757,67,2534,81,53,,,965,1063,657,78,22
"""51185021101""","""Bluefield, WV-VA""",2.00,2410.00,949.00,8637.47,57,69,39,25,31,16,32,38,23,8.85,1.10,1.89,2,2,20669,20564,21677,0,0,0,13263,12820,14962,10745,10315,12323,2517,2505,2639,1,1,1,16,16,16,,,,0.11,2041,78,2678,83,80,,,874,1085,341,80,20
"""51185021102""","""Bluefield, WV-VA""",2.00,2589.00,1195.00,22660.85,64,78,44,31,38,20,33,40,24,9.25,0.62,1.97,2,2,22612,22532,23519,0,0,0,13925,13479,15649,11170,10734,12784,2754,2744,2863,1,1,1,20,19,21,,,,0.05,2344,74,2900,83,205,,,1068,1247,344,83,17
"""51187020101""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,4892.00,1804.00,13036.89,33,41,51,17,21,27,16,20,24,9.86,1.37,2.29,2,2,24190,23611,22782,0,0,0,17317,16976,15719,14362,14092,12938,2946,2876,2774,8,8,8,10,10,9,,,,0.14,3824,97,3629,81,135,,,1469,1547,1249,82,18
"""51187020102""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3711.00,1278.00,7241.49,30,38,47,14,18,23,16,20,24,9.81,1.73,2.30,2,2,23777,23207,22317,0,0,0,17340,16988,15692,14435,14153,12967,2896,2827,2717,9,8,8,10,10,10,,,,0.18,3855,99,3629,81,91,,,1251,1269,1116,91,9
"""51187020200""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2910.00,1106.00,29662.23,40,50,64,24,30,39,17,21,25,10.59,0.46,2.34,2,2,25476,24868,24018,0,0,0,17805,17458,16176,14694,14421,13244,3103,3029,2924,8,8,8,10,10,9,,,,0.04,3729,90,4837,81,180,,,2094,2200,1211,90,10
"""51187020300""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",5.00,6998.00,2551.00,28874.56,33,41,51,17,21,27,16,20,24,9.66,1.15,2.28,2,2,23756,23189,22355,0,0,0,17195,16849,15583,14293,14016,12853,2893,2824,2722,8,8,8,10,10,9,,,,0.09,3619,89,3434,81,242,,,1489,1665,567,85,15
"""51187020400""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",5.00,5340.00,2093.00,1577.95,25,31,39,12,14,19,14,17,20,7.82,12.99,1.92,2,2,20454,19958,19233,1,1,1,14568,14261,13184,12063,11817,10830,2491,2431,2342,13,13,13,16,15,15,,,,1.33,6518,60,7878,79,15,,,1023,1016,1047,61,39
"""51187020500""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",4.00,4355.00,1687.00,888.07,26,33,41,13,16,21,14,17,20,8.06,16.67,1.90,2,2,20606,20107,19383,1,1,1,14462,14162,13103,11940,11701,10731,2510,2449,2360,13,13,12,15,15,14,,,,1.90,6712,69,8453,79,6,,,1126,1526,919,57,43
"""51187020601""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",3.00,6014.00,1924.00,6840.15,33,41,51,17,21,27,16,20,24,9.97,7.10,2.24,2,2,24072,23493,22656,1,1,1,17025,16702,15495,14083,13830,12727,2932,2861,2758,10,10,10,12,12,11,,,,0.28,5151,87,5699,80,67,,,1482,1554,1215,79,21
"""51187020602""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,2487.00,976.00,11542.46,31,38,48,15,19,24,16,19,24,9.51,1.05,2.22,2,2,23909,23337,22526,0,0,0,16880,16538,15301,13960,13687,12551,2912,2842,2743,9,8,8,10,10,10,,,,0.08,3607,84,3603,81,189,,,1316,1478,762,80,20
"""51187020700""","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",2.00,3181.00,1222.00,37678.25,34,42,54,17,21,28,17,21,25,10.43,0.34,2.40,2,2,25930,25315,24457,0,0,0,18223,17867,16548,15058,14777,13564,3158,3083,2978,7,7,6,8,8,8,,,,0.03,3046,95,2982,82,295,,,1519,1614,557,91,9
"""51191010101""","""Kingsport-Bristol, TN-VA""",3.00,3202.00,1442.00,9652.59,54,66,41,25,31,18,29,36,23,5.23,1.00,1.97,2,2,20957,20828,21958,0,0,0,13730,13306,15260,11177,10769,12586,2552,2537,2673,0,0,0,1,1,1,,,,0.15,3248,59,3956,83,109,,,955,1001,748,85,15
"""51191010102""","""Kingsport-Bristol, TN-VA""",2.00,3109.00,1281.00,11463.40,64,78,48,32,39,23,32,39,26,9.86,1.12,2.15,2,2,22737,22596,23781,0,0,0,14981,14550,16618,12212,11798,13722,2769,2752,2895,0,0,0,1,1,1,,,,0.11,3456,96,3307,83,145,,,1226,1378,,92,8
"""51191010200""","""Kingsport-Bristol, TN-VA""",4.00,4953.00,2219.00,20528.69,53,66,41,23,28,16,31,37,25,8.96,1.03,2.08,2,2,21556,21423,22561,0,0,0,14409,13964,16033,11783,11355,13286,2625,2609,2747,0,0,0,1,1,1,,,,0.11,3979,76,3881,83,181,,,880,917,495,90,10
"""51191010301""","""Kingsport-Bristol, TN-VA""",2.00,3035.00,1307.00,64093.95,54,67,41,23,28,16,32,38,25,10.02,0.23,2.08,2,2,24060,23912,24833,0,0,0,14713,14310,16192,11783,11398,13169,2930,2912,3023,0,0,0,1,1,1,,,,0.02,2693,62,2092,84,376,,,882,1063,423,76,24
"""51191010302""","""Kingsport-Bristol, TN-VA""",2.00,2754.00,1200.00,69436.83,54,66,41,23,29,17,31,37,24,9.31,0.16,2.03,2,2,22477,22339,23445,0,0,0,14280,13836,15867,11542,11115,13012,2737,2721,2854,0,0,0,1,1,1,,,,0.02,2239,59,1827,84,290,,,902,1038,,90,10
"""51191010401""","""Kingsport-Bristol, TN-VA""",2.00,2915.00,1119.00,7868.92,66,81,50,36,45,26,30,37,24,9.68,2.29,2.00,2,2,21950,21815,22970,0,0,0,14045,13641,15556,11372,10984,12759,2673,2657,2797,0,0,0,1,1,1,,,,0.14,3109,74,3130,83,120,,,1385,1564,535,85,15
"""51191010402""","""Kingsport-Bristol, TN-VA""",1.00,2961.00,1440.00,7833.62,56,69,43,28,35,20,28,34,22,7.72,1.42,1.88,2,2,19132,19014,20052,0,0,0,13022,12582,14552,10692,10266,12110,2330,2316,2441,0,0,0,1,1,1,,,,0.18,3570,70,4429,83,99,,,1096,1180,862,76,24
"""51191010501""","""Kingsport-Bristol, TN-VA""",3.00,3830.00,1762.00,4345.33,52,64,40,26,32,19,26,32,21,7.63,3.49,1.76,2,2,18729,18613,19585,0,0,0,12296,11895,13682,10015,9628,11298,2281,2267,2384,0,0,0,1,1,1,,,,0.41,3558,59,5509,82,40,,,1007,1196,690,64,36
"""51191010502""","""Kingsport-Bristol, TN-VA""",3.00,4283.00,1596.00,2770.78,45,56,35,21,26,15,25,30,20,7.19,4.33,1.67,2,2,17598,17488,18374,0,0,0,11595,11201,12912,9452,9070,10675,2143,2130,2237,0,0,0,1,1,1,,,,0.58,3436,50,5431,82,35,,,803,909,701,53,47
"""51191010601""","""Kingsport-Bristol, TN-VA""",3.00,3774.00,1643.00,13697.74,55,68,42,27,34,20,28,34,22,8.18,0.99,1.88,2,2,19637,19516,20470,0,0,0,13041,12610,14525,10649,10233,12032,2392,2377,2492,0,0,0,1,1,1,,,,0.12,2794,64,3481,83,137,,,1058,1383,484,68,32
"""51191010602""","""Kingsport-Bristol, TN-VA""",2.00,2777.00,787.00,10380.51,54,66,41,24,29,17,30,37,24,9.57,0.73,2.02,2,2,21999,21865,22963,0,0,0,14138,13709,15693,11459,11046,12897,2679,2663,2796,0,0,0,1,0,1,,,,0.08,2271,69,3098,84,120,,,916,988,720,83,17
"""51191010700""","""Kingsport-Bristol, TN-VA""",3.00,5093.00,1853.00,33868.01,54,66,41,23,29,16,31,37,24,9.69,0.68,2.05,2,2,21997,21862,22956,0,0,0,14306,13862,15909,11626,11199,13114,2679,2663,2795,0,0,0,1,0,1,,,,0.05,2339,83,2277,84,148,,,892,980,512,84,16
"""51191010800""","""Kingsport-Bristol, TN-VA""",3.00,3251.00,1189.00,54158.33,58,71,44,26,33,19,31,38,25,10.19,0.24,2.08,2,2,23557,23413,24411,0,0,0,14657,14233,16200,11788,11381,13228,2869,2851,2972,0,0,0,0,0,1,,,,0.02,2030,70,1633,84,242,,,1027,1115,775,81,19
"""51191010900""","""Kingsport-Bristol, TN-VA""",3.00,4320.00,1666.00,26671.69,57,70,43,26,33,19,30,37,24,9.49,0.62,2.03,2,2,21968,21833,22896,0,0,0,14172,13749,15713,11496,11090,12925,2676,2659,2788,0,0,0,1,1,1,,,,0.06,2294,77,1959,83,142,,,1022,1083,781,81,19
"""51191011000""","""Kingsport-Bristol, TN-VA""",3.00,3748.00,1600.00,22392.92,67,83,51,36,45,26,31,38,25,9.78,0.75,2.10,2,2,22870,22729,23892,0,0,0,14686,14264,16267,11901,11496,13358,2785,2768,2909,0,0,0,1,1,1,,,,0.07,2584,77,2307,83,160,,,1392,1506,610,90,10
"""51193010101""","""""",2.00,2374.00,1107.00,15970.43,46,55,39,20,26,17,25,29,23,7.55,0.52,1.92,2,2,18241,18093,19470,0,0,0,13706,12692,14637,11477,10481,12258,2221,2203,2370,8,8,8,9,9,10,,,,0.07,3106,89,2590,81,187,,,918,977,486,86,14
"""51193010102""","""""",4.00,2342.00,963.00,42730.52,40,48,35,14,17,11,27,31,23,8.32,0.20,1.98,2,2,20659,20491,21735,0,0,0,14356,13344,15212,11834,10842,12559,2515,2496,2646,7,7,7,8,8,8,,,,0.02,2413,86,2495,81,392,,,618,572,292,83,17
"""51193010200""","""""",3.00,3452.00,1582.00,38241.39,52,63,44,25,32,21,26,31,23,8.94,0.40,1.95,2,2,21007,20836,21999,0,0,0,14242,13261,15025,11677,10716,12339,2558,2538,2678,7,7,8,9,8,9,,,,0.04,2871,82,3185,81,308,,,1136,1294,928,77,23
