"geoid","measure","measure_type","region_name","region_type","value","year"
"51125950300","affordability index","index","Census Tract 9503, Nelson County, Virginia","tract","43",2019
"51127700100","affordability index","index","Census Tract 7001, New Kent County, Virginia","tract","52",2019
"51127700200","affordability index","index","Census Tract 7002, New Kent County, Virginia","tract","49",2019
"51127700300","affordability index","index","Census Tract 7003, New Kent County, Virginia","tract","53",2019
"51131930100","affordability index","index","Census Tract 9301, Northampton County, Virginia","tract","58",2019
"51131930200","affordability index","index","Census Tract 9302, Northampton County, Virginia","tract","59",2019
"51131930300","affordability index","index","Census Tract 9303, Northampton County, Virginia","tract","58",2019
"51133020100","affordability index","index","Census Tract 201, Northumberland County, Virginia","tract","47",2019
"51133020200","affordability index","index","Census Tract 202, Northumberland County, Virginia","tract","39",2019
"51133020300","affordability index","index","Census Tract 203, Northumberland County, Virginia","tract","54",2019
"51135000100","affordability index","index","Census Tract 1, Nottoway County, Virginia","tract","61",2019
"51135000200","affordability index","index","Census Tract 2, Nottoway County, Virginia","tract","65",2019
"51135000300","affordability index","index","Census Tract 3, Nottoway County, Virginia","tract","55",2019
"51135980100","affordability index","index","Census Tract 9801, Nottoway County, Virginia","tract","29",2019
"51137110102","affordability index","index","Census Tract 1101.02, Orange County, Virginia","tract","48",2019
"51137110103","affordability index","index","Census Tract 1101.03, Orange County, Virginia","tract","50",2019
"51137110104","affordability index","index","Census Tract 1101.04, Orange County, Virginia","tract","56",2019
"51137110200","affordability index","index","Census Tract 1102, Orange County, Virginia","tract","42",2019
"51137110300","affordability index","index","Census Tract 1103, Orange County, Virginia","tract","47",2019
"51139030100","affordability index","index","Census Tract 301, Page County, Virginia","tract","55",2019
"51139030200","affordability index","index","Census Tract 302, Page County, Virginia","tract","53",2019
"51139030300","affordability index","index","Census Tract 303, Page County, Virginia","tract","56",2019
"51139030400","affordability index","index","Census Tract 304, Page County, Virginia","tract","53",2019
"51139030500","affordability index","index","Census Tract 305, Page County, Virginia","tract","55",2019
"51141030100","affordability index","index","Census Tract 301, Patrick County, Virginia","tract","53",2019
"51141030200","affordability index","index","Census Tract 302, Patrick County, Virginia","tract","64",2019
"51141030301","affordability index","index","Census Tract 303.01, Patrick County, Virginia","tract","53",2019
"51141030302","affordability index","index","Census Tract 303.02, Patrick County, Virginia","tract","58",2019
"51143010100","affordability index","index","Census Tract 101, Pittsylvania County, Virginia","tract","60",2019
"51143010200","affordability index","index","Census Tract 102, Pittsylvania County, Virginia","tract","55",2019
"51143010300","affordability index","index","Census Tract 103, Pittsylvania County, Virginia","tract","61",2019
"51143010400","affordability index","index","Census Tract 104, Pittsylvania County, Virginia","tract","59",2019
"51143010500","affordability index","index","Census Tract 105, Pittsylvania County, Virginia","tract","59",2019
"51143010600","affordability index","index","Census Tract 106, Pittsylvania County, Virginia","tract","56",2019
"51143010700","affordability index","index","Census Tract 107, Pittsylvania County, Virginia","tract","61",2019
"51143010801","affordability index","index","Census Tract 108.01, Pittsylvania County, Virginia","tract","61",2019
"51143010802","affordability index","index","Census Tract 108.02, Pittsylvania County, Virginia","tract","57",2019
"51143010900","affordability index","index","Census Tract 109, Pittsylvania County, Virginia","tract","63",2019
"51143011001","affordability index","index","Census Tract 110.01, Pittsylvania County, Virginia","tract","63",2019
"51143011002","affordability index","index","Census Tract 110.02, Pittsylvania County, Virginia","tract","65",2019
"51143011100","affordability index","index","Census Tract 111, Pittsylvania County, Virginia","tract","66",2019
"51143011200","affordability index","index","Census Tract 112, Pittsylvania County, Virginia","tract","59",2019
"51143011300","affordability index","index","Census Tract 113, Pittsylvania County, Virginia","tract","61",2019
"51143011400","affordability index","index","Census Tract 114, Pittsylvania County, Virginia","tract","60",2019
"51145500101","affordability index","index","Census Tract 5001.01, Powhatan County, Virginia","tract","54",2019
"51145500102","affordability index","index","Census Tract 5001.02, Powhatan County, Virginia","tract","54",2019
"51145500200","affordability index","index","Census Tract 5002, Powhatan County, Virginia","tract","52",2019
"51145500300","affordability index","index","Census Tract 5003, Powhatan County, Virginia","tract","45",2019
"51145500400","affordability index","index","Census Tract 5004, Powhatan County, Virginia","tract","50",2019
"51147930100","affordability index","index","Census Tract 9301, Prince Edward County, Virginia","tract","54",2019
"51147930201","affordability index","index","Census Tract 9302.01, Prince Edward County, Virginia","tract","58",2019
"51147930202","affordability index","index","Census Tract 9302.02, Prince Edward County, Virginia","tract","59",2019
"51147930203","affordability index","index","Census Tract 9302.03, Prince Edward County, Virginia","tract","21",2019
"51147930300","affordability index","index","Census Tract 9303, Prince Edward County, Virginia","tract","55",2019
"51149850100","affordability index","index","Census Tract 8501, Prince George County, Virginia","tract","39",2019
"51149850200","affordability index","index","Census Tract 8502, Prince George County, Virginia","tract","47",2019
"51149850301","affordability index","index","Census Tract 8503.01, Prince George County, Virginia","tract","45",2019
"51149850302","affordability index","index","Census Tract 8503.02, Prince George County, Virginia","tract","51",2019
"51149850400","affordability index","index","Census Tract 8504, Prince George County, Virginia","tract","46",2019
"51149850501","affordability index","index","Census Tract 8505.01, Prince George County, Virginia","tract","54",2019
"51149850502","affordability index","index","Census Tract 8505.02, Prince George County, Virginia","tract","47",2019
"51153900100","affordability index","index","Census Tract 9001, Prince William County, Virginia","tract","43",2019
"51153900201","affordability index","index","Census Tract 9002.01, Prince William County, Virginia","tract","32",2019
"51153900202","affordability index","index","Census Tract 9002.02, Prince William County, Virginia","tract","36",2019
"51153900203","affordability index","index","Census Tract 9002.03, Prince William County, Virginia","tract","30",2019
"51153900300","affordability index","index","Census Tract 9003, Prince William County, Virginia","tract","34",2019
"51153900403","affordability index","index","Census Tract 9004.03, Prince William County, Virginia","tract","34",2019
"51153900404","affordability index","index","Census Tract 9004.04, Prince William County, Virginia","tract","33",2019
"51153900407","affordability index","index","Census Tract 9004.07, Prince William County, Virginia","tract","33",2019
"51153900408","affordability index","index","Census Tract 9004.08, Prince William County, Virginia","tract","39",2019
"51153900409","affordability index","index","Census Tract 9004.09, Prince William County, Virginia","tract","37",2019
"51153900410","affordability index","index","Census Tract 9004.10, Prince William County, Virginia","tract","36",2019
"51153900501","affordability index","index","Census Tract 9005.01, Prince William County, Virginia","tract","35",2019
"51153900502","affordability index","index","Census Tract 9005.02, Prince William County, Virginia","tract","36",2019
"51153900600","affordability index","index","Census Tract 9006, Prince William County, Virginia","tract","31",2019
"51153900701","affordability index","index","Census Tract 9007.01, Prince William County, Virginia","tract","33",2019
"51153900702","affordability index","index","Census Tract 9007.02, Prince William County, Virginia","tract","37",2019
"51153900801","affordability index","index","Census Tract 9008.01, Prince William County, Virginia","tract","49",2019
"51153900802","affordability index","index","Census Tract 9008.02, Prince William County, Virginia","tract","38",2019
"51153900901","affordability index","index","Census Tract 9009.01, Prince William County, Virginia","tract","30",2019
"51153900904","affordability index","index","Census Tract 9009.04, Prince William County, Virginia","tract","44",2019
"51153900905","affordability index","index","Census Tract 9009.05, Prince William County, Virginia","tract","44",2019
"51153901001","affordability index","index","Census Tract 9010.01, Prince William County, Virginia","tract","38",2019
"51153901005","affordability index","index","Census Tract 9010.05, Prince William County, Virginia","tract","52",2019
"51153901008","affordability index","index","Census Tract 9010.08, Prince William County, Virginia","tract","37",2019
"51153901009","affordability index","index","Census Tract 9010.09, Prince William County, Virginia","tract","44",2019
"51153901010","affordability index","index","Census Tract 9010.10, Prince William County, Virginia","tract","42",2019
"51153901011","affordability index","index","Census Tract 9010.11, Prince William County, Virginia","tract","42",2019
"51153901012","affordability index","index","Census Tract 9010.12, Prince William County, Virginia","tract","38",2019
"51153901100","affordability index","index","Census Tract 9011, Prince William County, Virginia","tract","33",2019
"51153901203","affordability index","index","Census Tract 9012.03, Prince William County, Virginia","tract","39",2019
"51153901208","affordability index","index","Census Tract 9012.08, Prince William County, Virginia","tract","35",2019
"51153901209","affordability index","index","Census Tract 9012.09, Prince William County, Virginia","tract","38",2019
"51153901211","affordability index","index","Census Tract 9012.11, Prince William County, Virginia","tract","36",2019
"51153901212","affordability index","index","Census Tract 9012.12, Prince William County, Virginia","tract","40",2019
"51153901219","affordability index","index","Census Tract 9012.19, Prince William County, Virginia","tract","50",2019
"51153901221","affordability index","index","Census Tract 9012.21, Prince William County, Virginia","tract","33",2019
"51153901222","affordability index","index","Census Tract 9012.22, Prince William County, Virginia","tract","39",2019
"51153901223","affordability index","index","Census Tract 9012.23, Prince William County, Virginia","tract","37",2019
"51153901224","affordability index","index","Census Tract 9012.24, Prince William County, Virginia","tract","41",2019
"51153901225","affordability index","index","Census Tract 9012.25, Prince William County, Virginia","tract","39",2019
"51153901226","affordability index","index","Census Tract 9012.26, Prince William County, Virginia","tract","43",2019
"51153901227","affordability index","index","Census Tract 9012.27, Prince William County, Virginia","tract","40",2019
"51153901228","affordability index","index","Census Tract 9012.28, Prince William County, Virginia","tract","41",2019
"51153901229","affordability index","index","Census Tract 9012.29, Prince William County, Virginia","tract","43",2019
"51153901230","affordability index","index","Census Tract 9012.30, Prince William County, Virginia","tract","45",2019
"51153901231","affordability index","index","Census Tract 9012.31, Prince William County, Virginia","tract","45",2019
"51153901232","affordability index","index","Census Tract 9012.32, Prince William County, Virginia","tract","47",2019
"51153901233","affordability index","index","Census Tract 9012.33, Prince William County, Virginia","tract","50",2019
"51153901234","affordability index","index","Census Tract 9012.34, Prince William County, Virginia","tract","51",2019
"51153901235","affordability index","index","Census Tract 9012.35, Prince William County, Virginia","tract","47",2019
"51153901236","affordability index","index","Census Tract 9012.36, Prince William County, Virginia","tract","42",2019
"51153901237","affordability index","index","Census Tract 9012.37, Prince William County, Virginia","tract","36",2019
"51153901303","affordability index","index","Census Tract 9013.03, Prince William County, Virginia","tract","47",2019
"51153901304","affordability index","index","Census Tract 9013.04, Prince William County, Virginia","tract","41",2019
"51153901305","affordability index","index","Census Tract 9013.05, Prince William County, Virginia","tract","46",2019
"51153901306","affordability index","index","Census Tract 9013.06, Prince William County, Virginia","tract","47",2019
"51153901403","affordability index","index","Census Tract 9014.03, Prince William County, Virginia","tract","30",2019
"51153901407","affordability index","index","Census Tract 9014.07, Prince William County, Virginia","tract","31",2019
"51153901408","affordability index","index","Census Tract 9014.08, Prince William County, Virginia","tract","31",2019
"51153901409","affordability index","index","Census Tract 9014.09, Prince William County, Virginia","tract","40",2019
"51153901410","affordability index","index","Census Tract 9014.10, Prince William County, Virginia","tract","48",2019
"51153901411","affordability index","index","Census Tract 9014.11, Prince William County, Virginia","tract","54",2019
"51153901412","affordability index","index","Census Tract 9014.12, Prince William County, Virginia","tract","48",2019
"51153901413","affordability index","index","Census Tract 9014.13, Prince William County, Virginia","tract","47",2019
"51153901414","affordability index","index","Census Tract 9014.14, Prince William County, Virginia","tract","46",2019
"51153901415","affordability index","index","Census Tract 9014.15, Prince William County, Virginia","tract","45",2019
"51153901416","affordability index","index","Census Tract 9014.16, Prince William County, Virginia","tract","47",2019
"51153901417","affordability index","index","Census Tract 9014.17, Prince William County, Virginia","tract","50",2019
"51153901503","affordability index","index","Census Tract 9015.03, Prince William County, Virginia","tract","54",2019
"51153901504","affordability index","index","Census Tract 9015.04, Prince William County, Virginia","tract","41",2019
"51153901505","affordability index","index","Census Tract 9015.05, Prince William County, Virginia","tract","52",2019
"51153901506","affordability index","index","Census Tract 9015.06, Prince William County, Virginia","tract","42",2019
"51153901507","affordability index","index","Census Tract 9015.07, Prince William County, Virginia","tract","43",2019
"51153901508","affordability index","index","Census Tract 9015.08, Prince William County, Virginia","tract","46",2019
"51153901509","affordability index","index","Census Tract 9015.09, Prince William County, Virginia","tract","47",2019
"51153901510","affordability index","index","Census Tract 9015.10, Prince William County, Virginia","tract","48",2019
"51153901511","affordability index","index","Census Tract 9015.11, Prince William County, Virginia","tract","48",2019
"51153901601","affordability index","index","Census Tract 9016.01, Prince William County, Virginia","tract","37",2019
"51153901602","affordability index","index","Census Tract 9016.02, Prince William County, Virginia","tract","34",2019
"51153901701","affordability index","index","Census Tract 9017.01, Prince William County, Virginia","tract","34",2019
"51153901702","affordability index","index","Census Tract 9017.02, Prince William County, Virginia","tract","36",2019
"51153901900","affordability index","index","Census Tract 9019, Prince William County, Virginia","tract","34",2019
"51153980100","affordability index","index","Census Tract 9801, Prince William County, Virginia","tract",NA,2019
"51155210100","affordability index","index","Census Tract 2101, Pulaski County, Virginia","tract","51",2019
"51155210201","affordability index","index","Census Tract 2102.01, Pulaski County, Virginia","tract","45",2019
"51155210202","affordability index","index","Census Tract 2102.02, Pulaski County, Virginia","tract","52",2019
"51155210300","affordability index","index","Census Tract 2103, Pulaski County, Virginia","tract","44",2019
"51155210400","affordability index","index","Census Tract 2104, Pulaski County, Virginia","tract","48",2019
"51155210500","affordability index","index","Census Tract 2105, Pulaski County, Virginia","tract","53",2019
"51155210600","affordability index","index","Census Tract 2106, Pulaski County, Virginia","tract","50",2019
"51155210700","affordability index","index","Census Tract 2107, Pulaski County, Virginia","tract","44",2019
"51155980100","affordability index","index","Census Tract 9801, Pulaski County, Virginia","tract",NA,2019
"51155980200","affordability index","index","Census Tract 9802, Pulaski County, Virginia","tract",NA,2019
"51157950100","affordability index","index","Census Tract 9501, Rappahannock County, Virginia","tract","34",2019
"51157950200","affordability index","index","Census Tract 9502, Rappahannock County, Virginia","tract","40",2019
"51159040100","affordability index","index","Census Tract 401, Richmond County, Virginia","tract","55",2019
"51159040200","affordability index","index","Census Tract 402, Richmond County, Virginia","tract","60",2019
"51161030100","affordability index","index","Census Tract 301, Roanoke County, Virginia","tract","56",2019
"51161030201","affordability index","index","Census Tract 302.01, Roanoke County, Virginia","tract","54",2019
"51161030203","affordability index","index","Census Tract 302.03, Roanoke County, Virginia","tract","53",2019
"51161030204","affordability index","index","Census Tract 302.04, Roanoke County, Virginia","tract","43",2019
"51161030205","affordability index","index","Census Tract 302.05, Roanoke County, Virginia","tract","51",2019
"51161030300","affordability index","index","Census Tract 303, Roanoke County, Virginia","tract","53",2019
"51161030500","affordability index","index","Census Tract 305, Roanoke County, Virginia","tract","60",2019
"51161030600","affordability index","index","Census Tract 306, Roanoke County, Virginia","tract","68",2019
"51161030701","affordability index","index","Census Tract 307.01, Roanoke County, Virginia","tract","59",2019
"51161030702","affordability index","index","Census Tract 307.02, Roanoke County, Virginia","tract","45",2019
"51161030801","affordability index","index","Census Tract 308.01, Roanoke County, Virginia","tract","44",2019
"51161030802","affordability index","index","Census Tract 308.02, Roanoke County, Virginia","tract","52",2019
"51161030900","affordability index","index","Census Tract 309, Roanoke County, Virginia","tract","54",2019
"51161031000","affordability index","index","Census Tract 310, Roanoke County, Virginia","tract","51",2019
"51161031101","affordability index","index","Census Tract 311.01, Roanoke County, Virginia","tract","41",2019
"51161031102","affordability index","index","Census Tract 311.02, Roanoke County, Virginia","tract","44",2019
"51161031201","affordability index","index","Census Tract 312.01, Roanoke County, Virginia","tract","55",2019
"51161031202","affordability index","index","Census Tract 312.02, Roanoke County, Virginia","tract","54",2019
"51163930100","affordability index","index","Census Tract 9301, Rockbridge County, Virginia","tract","54",2019
"51163930200","affordability index","index","Census Tract 9302, Rockbridge County, Virginia","tract","58",2019
"51163930300","affordability index","index","Census Tract 9303, Rockbridge County, Virginia","tract","59",2019
"51163930400","affordability index","index","Census Tract 9304, Rockbridge County, Virginia","tract","49",2019
"51165010100","affordability index","index","Census Tract 101, Rockingham County, Virginia","tract","54",2019
"51165010200","affordability index","index","Census Tract 102, Rockingham County, Virginia","tract","50",2019
"51165010300","affordability index","index","Census Tract 103, Rockingham County, Virginia","tract","58",2019
"51165010400","affordability index","index","Census Tract 104, Rockingham County, Virginia","tract","52",2019
"51165010500","affordability index","index","Census Tract 105, Rockingham County, Virginia","tract","52",2019
"51165010600","affordability index","index","Census Tract 106, Rockingham County, Virginia","tract","58",2019
"51165010700","affordability index","index","Census Tract 107, Rockingham County, Virginia","tract","61",2019
"51165010800","affordability index","index","Census Tract 108, Rockingham County, Virginia","tract","46",2019
"51165010900","affordability index","index","Census Tract 109, Rockingham County, Virginia","tract","53",2019
"51165011000","affordability index","index","Census Tract 110, Rockingham County, Virginia","tract","55",2019
"51165011100","affordability index","index","Census Tract 111, Rockingham County, Virginia","tract","56",2019
"51165011200","affordability index","index","Census Tract 112, Rockingham County, Virginia","tract","53",2019
"51165011400","affordability index","index","Census Tract 114, Rockingham County, Virginia","tract","56",2019
"51165011500","affordability index","index","Census Tract 115, Rockingham County, Virginia","tract","48",2019
"51165011600","affordability index","index","Census Tract 116, Rockingham County, Virginia","tract","56",2019
"51165011700","affordability index","index","Census Tract 117, Rockingham County, Virginia","tract","51",2019
"51165011800","affordability index","index","Census Tract 118, Rockingham County, Virginia","tract","63",2019
"51165011900","affordability index","index","Census Tract 119, Rockingham County, Virginia","tract","55",2019
"51165012000","affordability index","index","Census Tract 120, Rockingham County, Virginia","tract","49",2019
"51167030100","affordability index","index","Census Tract 301, Russell County, Virginia","tract","56",2019
"51167030200","affordability index","index","Census Tract 302, Russell County, Virginia","tract","62",2019
"51167030300","affordability index","index","Census Tract 303, Russell County, Virginia","tract","62",2019
"51167030401","affordability index","index","Census Tract 304.01, Russell County, Virginia","tract","55",2019
"51167030402","affordability index","index","Census Tract 304.02, Russell County, Virginia","tract","69",2019
"51167030500","affordability index","index","Census Tract 305, Russell County, Virginia","tract","57",2019
"51167030600","affordability index","index","Census Tract 306, Russell County, Virginia","tract","58",2019
"51169030100","affordability index","index","Census Tract 301, Scott County, Virginia","tract","53",2019
"51169030200","affordability index","index","Census Tract 302, Scott County, Virginia","tract","45",2019
"51169030300","affordability index","index","Census Tract 303, Scott County, Virginia","tract","56",2019
"51169030400","affordability index","index","Census Tract 304, Scott County, Virginia","tract","58",2019
"51169030500","affordability index","index","Census Tract 305, Scott County, Virginia","tract","58",2019
"51169030600","affordability index","index","Census Tract 306, Scott County, Virginia","tract","52",2019
"51171040100","affordability index","index","Census Tract 401, Shenandoah County, Virginia","tract","51",2019
"51171040201","affordability index","index","Census Tract 402.01, Shenandoah County, Virginia","tract","56",2019
"51171040202","affordability index","index","Census Tract 402.02, Shenandoah County, Virginia","tract","58",2019
"51171040300","affordability index","index","Census Tract 403, Shenandoah County, Virginia","tract","54",2019
"51171040400","affordability index","index","Census Tract 404, Shenandoah County, Virginia","tract","57",2019
"51171040500","affordability index","index","Census Tract 405, Shenandoah County, Virginia","tract","50",2019
"51171040600","affordability index","index","Census Tract 406, Shenandoah County, Virginia","tract","50",2019
"51171040700","affordability index","index","Census Tract 407, Shenandoah County, Virginia","tract","53",2019
"51171040800","affordability index","index","Census Tract 408, Shenandoah County, Virginia","tract","53",2019
"51173030100","affordability index","index","Census Tract 301, Smyth County, Virginia","tract","53",2019
"51173030200","affordability index","index","Census Tract 302, Smyth County, Virginia","tract","58",2019
"51173030301","affordability index","index","Census Tract 303.01, Smyth County, Virginia","tract","58",2019
"51173030302","affordability index","index","Census Tract 303.02, Smyth County, Virginia","tract","58",2019
"51173030400","affordability index","index","Census Tract 304, Smyth County, Virginia","tract","62",2019
"51173030500","affordability index","index","Census Tract 305, Smyth County, Virginia","tract","58",2019
"51173030600","affordability index","index","Census Tract 306, Smyth County, Virginia","tract","45",2019
"51173030701","affordability index","index","Census Tract 307.01, Smyth County, Virginia","tract","61",2019
"51173030702","affordability index","index","Census Tract 307.02, Smyth County, Virginia","tract","64",2019
"51175200100","affordability index","index","Census Tract 2001, Southampton County, Virginia","tract","48",2019
"51175200200","affordability index","index","Census Tract 2002, Southampton County, Virginia","tract","42",2019
"51175200300","affordability index","index","Census Tract 2003, Southampton County, Virginia","tract",NA,2019
"51175200400","affordability index","index","Census Tract 2004, Southampton County, Virginia","tract","45",2019
"51175200500","affordability index","index","Census Tract 2005, Southampton County, Virginia","tract","47",2019
"51177020104","affordability index","index","Census Tract 201.04, Spotsylvania County, Virginia","tract","44",2019
"51177020105","affordability index","index","Census Tract 201.05, Spotsylvania County, Virginia","tract","43",2019
"51177020106","affordability index","index","Census Tract 201.06, Spotsylvania County, Virginia","tract","37",2019
"51177020107","affordability index","index","Census Tract 201.07, Spotsylvania County, Virginia","tract","40",2019
"51177020108","affordability index","index","Census Tract 201.08, Spotsylvania County, Virginia","tract","31",2019
"51177020109","affordability index","index","Census Tract 201.09, Spotsylvania County, Virginia","tract","33",2019
"51177020110","affordability index","index","Census Tract 201.10, Spotsylvania County, Virginia","tract","32",2019
"51177020111","affordability index","index","Census Tract 201.11, Spotsylvania County, Virginia","tract","37",2019
"51177020112","affordability index","index","Census Tract 201.12, Spotsylvania County, Virginia","tract","37",2019
"51177020113","affordability index","index","Census Tract 201.13, Spotsylvania County, Virginia","tract","41",2019
"51177020114","affordability index","index","Census Tract 201.14, Spotsylvania County, Virginia","tract","37",2019
"51177020201","affordability index","index","Census Tract 202.01, Spotsylvania County, Virginia","tract","36",2019
"51177020202","affordability index","index","Census Tract 202.02, Spotsylvania County, Virginia","tract","33",2019
"51177020203","affordability index","index","Census Tract 202.03, Spotsylvania County, Virginia","tract","39",2019
"51177020204","affordability index","index","Census Tract 202.04, Spotsylvania County, Virginia","tract","33",2019
"51177020205","affordability index","index","Census Tract 202.05, Spotsylvania County, Virginia","tract","37",2019
"51177020304","affordability index","index","Census Tract 203.04, Spotsylvania County, Virginia","tract","32",2019
"51177020305","affordability index","index","Census Tract 203.05, Spotsylvania County, Virginia","tract","30",2019
"51177020306","affordability index","index","Census Tract 203.06, Spotsylvania County, Virginia","tract","39",2019
"51177020307","affordability index","index","Census Tract 203.07, Spotsylvania County, Virginia","tract","34",2019
"51177020308","affordability index","index","Census Tract 203.08, Spotsylvania County, Virginia","tract","38",2019
"51177020309","affordability index","index","Census Tract 203.09, Spotsylvania County, Virginia","tract","36",2019
"51177020310","affordability index","index","Census Tract 203.10, Spotsylvania County, Virginia","tract","39",2019
"51177020311","affordability index","index","Census Tract 203.11, Spotsylvania County, Virginia","tract","34",2019
"51177020403","affordability index","index","Census Tract 204.03, Spotsylvania County, Virginia","tract","36",2019
"51177020404","affordability index","index","Census Tract 204.04, Spotsylvania County, Virginia","tract","36",2019
"51177020405","affordability index","index","Census Tract 204.05, Spotsylvania County, Virginia","tract","39",2019
"51177020406","affordability index","index","Census Tract 204.06, Spotsylvania County, Virginia","tract","36",2019
"51177020407","affordability index","index","Census Tract 204.07, Spotsylvania County, Virginia","tract","46",2019
"51177020408","affordability index","index","Census Tract 204.08, Spotsylvania County, Virginia","tract","38",2019
"51179010103","affordability index","index","Census Tract 101.03, Stafford County, Virginia","tract","41",2019
"51179010105","affordability index","index","Census Tract 101.05, Stafford County, Virginia","tract","42",2019
"51179010106","affordability index","index","Census Tract 101.06, Stafford County, Virginia","tract","42",2019
"51179010107","affordability index","index","Census Tract 101.07, Stafford County, Virginia","tract","41",2019
"51179010108","affordability index","index","Census Tract 101.08, Stafford County, Virginia","tract","40",2019
"51179010201","affordability index","index","Census Tract 102.01, Stafford County, Virginia","tract","18",2019
"51179010202","affordability index","index","Census Tract 102.02, Stafford County, Virginia","tract","44",2019
"51179010204","affordability index","index","Census Tract 102.04, Stafford County, Virginia","tract","48",2019
"51179010205","affordability index","index","Census Tract 102.05, Stafford County, Virginia","tract","43",2019
"51179010206","affordability index","index","Census Tract 102.06, Stafford County, Virginia","tract","38",2019
"51179010207","affordability index","index","Census Tract 102.07, Stafford County, Virginia","tract","35",2019
"51179010210","affordability index","index","Census Tract 102.10, Stafford County, Virginia","tract","41",2019
"51179010211","affordability index","index","Census Tract 102.11, Stafford County, Virginia","tract","36",2019
"51179010212","affordability index","index","Census Tract 102.12, Stafford County, Virginia","tract","39",2019
"51179010213","affordability index","index","Census Tract 102.13, Stafford County, Virginia","tract","44",2019
"51179010214","affordability index","index","Census Tract 102.14, Stafford County, Virginia","tract","40",2019
"51179010301","affordability index","index","Census Tract 103.01, Stafford County, Virginia","tract","48",2019
"51179010303","affordability index","index","Census Tract 103.03, Stafford County, Virginia","tract","40",2019
"51179010304","affordability index","index","Census Tract 103.04, Stafford County, Virginia","tract","35",2019
"51179010305","affordability index","index","Census Tract 103.05, Stafford County, Virginia","tract","39",2019
"51179010403","affordability index","index","Census Tract 104.03, Stafford County, Virginia","tract","45",2019
"51179010404","affordability index","index","Census Tract 104.04, Stafford County, Virginia","tract","37",2019
"51179010405","affordability index","index","Census Tract 104.05, Stafford County, Virginia","tract","42",2019
"51179010406","affordability index","index","Census Tract 104.06, Stafford County, Virginia","tract","32",2019
"51179010502","affordability index","index","Census Tract 105.02, Stafford County, Virginia","tract","36",2019
"51179010503","affordability index","index","Census Tract 105.03, Stafford County, Virginia","tract","42",2019
"51179010504","affordability index","index","Census Tract 105.04, Stafford County, Virginia","tract","39",2019
"51181860100","affordability index","index","Census Tract 8601, Surry County, Virginia","tract","55",2019
"51181860200","affordability index","index","Census Tract 8602, Surry County, Virginia","tract","52",2019
"51183870100","affordability index","index","Census Tract 8701, Sussex County, Virginia","tract","40",2019
"51183870201","affordability index","index","Census Tract 8702.01, Sussex County, Virginia","tract","46",2019
"51183870202","affordability index","index","Census Tract 8702.02, Sussex County, Virginia","tract",NA,2019
"51183870300","affordability index","index","Census Tract 8703, Sussex County, Virginia","tract","43",2019
"51183870400","affordability index","index","Census Tract 8704, Sussex County, Virginia","tract","42",2019
"51185020100","affordability index","index","Census Tract 201, Tazewell County, Virginia","tract","52",2019
"51185020200","affordability index","index","Census Tract 202, Tazewell County, Virginia","tract","56",2019
"51185020300","affordability index","index","Census Tract 203, Tazewell County, Virginia","tract","53",2019
"51185020400","affordability index","index","Census Tract 204, Tazewell County, Virginia","tract","54",2019
"51185020500","affordability index","index","Census Tract 205, Tazewell County, Virginia","tract","55",2019
"51185020600","affordability index","index","Census Tract 206, Tazewell County, Virginia","tract","59",2019
"51185020700","affordability index","index","Census Tract 207, Tazewell County, Virginia","tract","63",2019
"51185020800","affordability index","index","Census Tract 208, Tazewell County, Virginia","tract","61",2019
"51185020900","affordability index","index","Census Tract 209, Tazewell County, Virginia","tract","52",2019
"51185021000","affordability index","index","Census Tract 210, Tazewell County, Virginia","tract","55",2019
"51185021100","affordability index","index","Census Tract 211, Tazewell County, Virginia","tract","60",2019
"51187020100","affordability index","index","Census Tract 201, Warren County, Virginia","tract","35",2019
"51187020200","affordability index","index","Census Tract 202, Warren County, Virginia","tract","39",2019
"51187020300","affordability index","index","Census Tract 203, Warren County, Virginia","tract","36",2019
"51187020400","affordability index","index","Census Tract 204, Warren County, Virginia","tract","27",2019
"51187020500","affordability index","index","Census Tract 205, Warren County, Virginia","tract","27",2019
"51187020601","affordability index","index","Census Tract 206.01, Warren County, Virginia","tract","32",2019
"51187020602","affordability index","index","Census Tract 206.02, Warren County, Virginia","tract","31",2019
"51187020700","affordability index","index","Census Tract 207, Warren County, Virginia","tract","35",2019
"51191010100","affordability index","index","Census Tract 101, Washington County, Virginia","tract","61",2019
"51191010200","affordability index","index","Census Tract 102, Washington County, Virginia","tract","56",2019
"51191010300","affordability index","index","Census Tract 103, Washington County, Virginia","tract","58",2019
"51191010401","affordability index","index","Census Tract 104.01, Washington County, Virginia","tract","69",2019
"51191010402","affordability index","index","Census Tract 104.02, Washington County, Virginia","tract","57",2019
"51191010501","affordability index","index","Census Tract 105.01, Washington County, Virginia","tract","50",2019
"51191010502","affordability index","index","Census Tract 105.02, Washington County, Virginia","tract","45",2019
"51191010601","affordability index","index","Census Tract 106.01, Washington County, Virginia","tract","62",2019
"51191010602","affordability index","index","Census Tract 106.02, Washington County, Virginia","tract","58",2019
"51191010700","affordability index","index","Census Tract 107, Washington County, Virginia","tract","58",2019
"51191010800","affordability index","index","Census Tract 108, Washington County, Virginia","tract","58",2019
"51191010900","affordability index","index","Census Tract 109, Washington County, Virginia","tract","57",2019
"51191011000","affordability index","index","Census Tract 110, Washington County, Virginia","tract","70",2019
