"geoid","measure","year","value"
"51680000100","employment_access",2016,"6304.25"
"51680000201","employment_access",2016,"8398.25"
"51680000202","employment_access",2016,"13489.5"
"51680000203","employment_access",2016,"17350.75"
"51680000300","employment_access",2016,"16668"
"51680000400","employment_access",2016,"14815.5"
"51680000500","employment_access",2016,"16968.5"
"51680000600","employment_access",2016,"20249.25"
"51680000700","employment_access",2016,"18746.5"
"51680000801","employment_access",2016,"19136.5"
"51680000802","employment_access",2016,"14082.25"
"51680000900","employment_access",2016,"13355.75"
"51680001000","employment_access",2016,"15639"
"51680001100","employment_access",2016,"18953.5"
"51680001400","employment_access",2016,"12681"
"51680001600","employment_access",2016,"11591.75"
"51680001700","employment_access",2016,"11664.25"
"51680001800","employment_access",2016,"14308"
"51680001900","employment_access",2016,"11813.25"
"51683910100","employment_access",2016,"30129.5"
"51683910201","employment_access",2016,"30969.75"
"51683910202","employment_access",2016,"28179.25"
"51683910301","employment_access",2016,"27482.75"
"51683910302","employment_access",2016,"23925.5"
"51683910401","employment_access",2016,"26724"
"51683910402","employment_access",2016,"22756"
"51685920100","employment_access",2016,"23994.25"
"51685920200","employment_access",2016,"23433.5"
"51690000100","employment_access",2016,"9404.25"
"51690000200","employment_access",2016,"7638"
"51690000300","employment_access",2016,"9844.25"
"51690000400","employment_access",2016,"8378.75"
"51690000500","employment_access",2016,"5820.25"
"51700030100","employment_access",2016,"21975.5"
"51700030300","employment_access",2016,"16692"
"51700030400","employment_access",2016,"26300.25"
"51700030500","employment_access",2016,"20794.75"
"51700030600","employment_access",2016,"24469.75"
"51700030800","employment_access",2016,"32671"
"51700030900","employment_access",2016,"35856.5"
"51700031100","employment_access",2016,"30616.5"
"51700031200","employment_access",2016,"33534.5"
"51700031300","employment_access",2016,"25689.25"
"51700031400","employment_access",2016,"20080"
"51700031500","employment_access",2016,"18949"
"51700031601","employment_access",2016,"20518.25"
"51700031602","employment_access",2016,"26476.25"
"51700031701","employment_access",2016,"22977.25"
"51700031702","employment_access",2016,"29256.25"
"51700031800","employment_access",2016,"16394.75"
"51700031901","employment_access",2016,"18892.5"
"51700031902","employment_access",2016,"20481.75"
"51700032001","employment_access",2016,"8780.25"
"51700032002","employment_access",2016,"13511.5"
"51700032005","employment_access",2016,"11788.5"
"51700032006","employment_access",2016,"18631.5"
"51700032007","employment_access",2016,"12322.5"
"51700032113","employment_access",2016,"20246"
"51700032114","employment_access",2016,"23421"
"51700032117","employment_access",2016,"23808"
"51700032123","employment_access",2016,"7977.75"
"51700032124","employment_access",2016,"10961.75"
"51700032126","employment_access",2016,"26428"
"51700032127","employment_access",2016,"35950.75"
"51700032128","employment_access",2016,"33419.5"
"51700032129","employment_access",2016,"29954.25"
"51700032130","employment_access",2016,"20749.25"
"51700032131","employment_access",2016,"11700.75"
"51700032132","employment_access",2016,"15417.25"
"51700032211","employment_access",2016,"7908.75"
"51700032212","employment_access",2016,"17980"
"51700032223","employment_access",2016,"8233.5"
"51700032224","employment_access",2016,"9077.5"
"51700032225","employment_access",2016,"13144.5"
"51700032226","employment_access",2016,"8880.25"
"51700032300","employment_access",2016,"6946"
"51700032400","employment_access",2016,"7264.75"
"51710000100","employment_access",2016,"12008.5"
"51710000201","employment_access",2016,"10810"
"51710000202","employment_access",2016,"12499.75"
"51710000300","employment_access",2016,"9746.75"
"51710000400","employment_access",2016,"8522.25"
"51710000500","employment_access",2016,"10683.75"
"51710000600","employment_access",2016,"11825"
"51710000700","employment_access",2016,"14136.25"
"51710000800","employment_access",2016,"12061.25"
"51710000901","employment_access",2016,"15812.5"
"51710000902","employment_access",2016,"14451.25"
"51710001100","employment_access",2016,"14943"
"51710001200","employment_access",2016,"17624.75"
"51710001300","employment_access",2016,"18491.5"
"51710001400","employment_access",2016,"21668"
"51710001500","employment_access",2016,"20060.75"
"51710001600","employment_access",2016,"18307.5"
"51710001700","employment_access",2016,"22368.5"
"51710002000","employment_access",2016,"24957"
"51710002100","employment_access",2016,"27165.5"
"51710002200","employment_access",2016,"25273.5"
"51710002300","employment_access",2016,"27514.25"
"51710002400","employment_access",2016,"25345"
"51710002500","employment_access",2016,"35288.75"
"51710002600","employment_access",2016,"34143.25"
"51710002700","employment_access",2016,"45521.5"
"51710002800","employment_access",2016,"34240.75"
"51710002900","employment_access",2016,"42377"
"51710003000","employment_access",2016,"32996.5"
"51710003100","employment_access",2016,"28593.25"
"51710003200","employment_access",2016,"33824"
"51710003300","employment_access",2016,"35057"
"51710003400","employment_access",2016,"42842.25"
"51710003501","employment_access",2016,"56762.25"
"51710003600","employment_access",2016,"59636.75"
"51710003700","employment_access",2016,"52538"
"51710003800","employment_access",2016,"47153"
"51710004001","employment_access",2016,"69546.75"
"51710004002","employment_access",2016,"63686.25"
"51710004100","employment_access",2016,"67967.5"
"51710004200","employment_access",2016,"65626.75"
"51710004300","employment_access",2016,"48814.25"
"51710004400","employment_access",2016,"39391"
"51710004500","employment_access",2016,"37892.25"
"51710004600","employment_access",2016,"36341.75"
"51710004700","employment_access",2016,"61199.5"
"51710004800","employment_access",2016,"64078"
"51710004900","employment_access",2016,"71514.25"
"51710005000","employment_access",2016,"49217"
"51710005100","employment_access",2016,"34474.75"
"51710005500","employment_access",2016,"19026.5"
"51710005601","employment_access",2016,"15273.75"
"51710005602","employment_access",2016,"19130.25"
"51710005701","employment_access",2016,"21688.75"
"51710005702","employment_access",2016,"24555.25"
"51710005800","employment_access",2016,"22380.5"
"51710005901","employment_access",2016,"25754"
"51710005902","employment_access",2016,"32414.25"
"51710005903","employment_access",2016,"36986.75"
"51710006000","employment_access",2016,"28103.25"
"51710006100","employment_access",2016,"33329.25"
"51710006200","employment_access",2016,"40403.75"
"51710006400","employment_access",2016,"35218"
"51710006501","employment_access",2016,"12169.5"
"51710006502","employment_access",2016,"12035.5"
"51710006601","employment_access",2016,"16888.5"
"51710006602","employment_access",2016,"16190.5"
"51710006603","employment_access",2016,"15292.5"
"51710006604","employment_access",2016,"13907.75"
"51710006605","employment_access",2016,"18890.25"
"51710006606","employment_access",2016,"20989"
"51710006607","employment_access",2016,"28258.5"
"51710006800","employment_access",2016,"42283"
"51710006901","employment_access",2016,"44359.25"
"51710006902","employment_access",2016,"40318.75"
"51710007001","employment_access",2016,"42702.25"
"51710007002","employment_access",2016,"39252.25"
"51710980100","employment_access",2016,NA
"51710980200","employment_access",2016,NA
"51710980300","employment_access",2016,NA
"51720960100","employment_access",2016,"4305.25"
"51730810100","employment_access",2016,"12400.25"
"51730810300","employment_access",2016,"9110.25"
"51730810400","employment_access",2016,"9243.5"
"51730810500","employment_access",2016,"7164.5"
"51730810600","employment_access",2016,"9533.75"
"51730810700","employment_access",2016,"10291.75"
"51730810900","employment_access",2016,"8910"
"51730811000","employment_access",2016,"7117.5"
"51730811100","employment_access",2016,"7340.25"
"51730811200","employment_access",2016,"8323"
"51730811300","employment_access",2016,"12387.25"
"51735340100","employment_access",2016,"6648"
"51735340200","employment_access",2016,"7687.5"
"51735340300","employment_access",2016,"5954.75"
"51740210200","employment_access",2016,"30364"
"51740210300","employment_access",2016,"24783.5"
"51740210400","employment_access",2016,"22172.75"
"51740210500","employment_access",2016,"29749.75"
"51740210600","employment_access",2016,"38043"
"51740210900","employment_access",2016,"58421.25"
"51740211100","employment_access",2016,"35921"
"51740211400","employment_access",2016,"28113.75"
"51740211500","employment_access",2016,"24951.5"
"51740211600","employment_access",2016,"22254.5"
"51740211700","employment_access",2016,"24260.75"
"51740211800","employment_access",2016,"29435.75"
"51740211900","employment_access",2016,"26593.75"
"51740212000","employment_access",2016,"33928.75"
"51740212100","employment_access",2016,"36629"
"51740212300","employment_access",2016,"20192.25"
"51740212400","employment_access",2016,"19718.5"
"51740212500","employment_access",2016,"18744.25"
"51740212600","employment_access",2016,"21205.25"
"51740212701","employment_access",2016,"17905"
"51740212702","employment_access",2016,"18029"
"51740212801","employment_access",2016,"17645.75"
"51740212802","employment_access",2016,"14763.25"
"51740212900","employment_access",2016,"16554.25"
"51740213001","employment_access",2016,"14966.5"
"51740213002","employment_access",2016,"14649.75"
"51740213101","employment_access",2016,"14477.75"
"51740213103","employment_access",2016,"11694.25"
"51740213104","employment_access",2016,"11958"
"51740213200","employment_access",2016,"53464"
"51740980100","employment_access",2016,NA
"51750010101","employment_access",2016,"7424.5"
"51750010102","employment_access",2016,"4834.5"
"51750010200","employment_access",2016,"6661.5"
"51760010200","employment_access",2016,"41565.25"
"51760010300","employment_access",2016,"28843.25"
"51760010401","employment_access",2016,"36294.75"
"51760010402","employment_access",2016,"45477.75"
"51760010500","employment_access",2016,"34673.75"
"51760010600","employment_access",2016,"43833"
"51760010700","employment_access",2016,"37089.25"
"51760010800","employment_access",2016,"32241"
"51760010900","employment_access",2016,"45996"
"51760011000","employment_access",2016,"57927.75"
"51760011100","employment_access",2016,"67461.5"
"51760020100","employment_access",2016,"57811.25"
"51760020200","employment_access",2016,"44698.75"
"51760020300","employment_access",2016,"50968.25"
"51760020400","employment_access",2016,"75709.5"
"51760020500","employment_access",2016,"84151"
"51760020600","employment_access",2016,"65506.5"
"51760020700","employment_access",2016,"55079.25"
"51760020800","employment_access",2016,"48055.5"
"51760020900","employment_access",2016,"38049.25"
"51760021000","employment_access",2016,"26510.25"
"51760021100","employment_access",2016,"33640.25"
"51760021200","employment_access",2016,"23643.75"
"51760030100","employment_access",2016,"96825.5"
"51760030200","employment_access",2016,"100763.75"
"51760030500","employment_access",2016,"100546.75"
"51760040200","employment_access",2016,"72991"
"51760040300","employment_access",2016,"98900.25"
"51760040400","employment_access",2016,"81042.25"
"51760040500","employment_access",2016,"68123.5"
"51760040600","employment_access",2016,"60928"
"51760040700","employment_access",2016,"58488.75"
"51760040800","employment_access",2016,"48359.25"
"51760040900","employment_access",2016,"56088.25"
"51760041000","employment_access",2016,"68628.5"
"51760041100","employment_access",2016,"66642.5"
"51760041200","employment_access",2016,"99337.75"
"51760041300","employment_access",2016,"71133.75"
"51760041400","employment_access",2016,"60461.75"
"51760041600","employment_access",2016,"43168.5"
"51760050100","employment_access",2016,"57010.5"
"51760050200","employment_access",2016,"51973.25"
"51760050300","employment_access",2016,"43366"
"51760050400","employment_access",2016,"45711"
"51760050500","employment_access",2016,"41285"
"51760050600","employment_access",2016,"34024"
"51760060200","employment_access",2016,"40657.5"
"51760060400","employment_access",2016,"34089.25"
"51760060500","employment_access",2016,"34281.25"
"51760060600","employment_access",2016,"29342"
"51760060700","employment_access",2016,"30644.25"
"51760060800","employment_access",2016,"23997.5"
"51760060900","employment_access",2016,"20210.5"
"51760061000","employment_access",2016,"62269.5"
"51760070100","employment_access",2016,"20066"
"51760070300","employment_access",2016,"23789"
"51760070400","employment_access",2016,"26239"
"51760070601","employment_access",2016,"26011.5"
"51760070602","employment_access",2016,"26293.5"
"51760070700","employment_access",2016,"23894.25"
"51760070801","employment_access",2016,"18013.5"
"51760070802","employment_access",2016,"17334.5"
"51760070900","employment_access",2016,"23344.5"
"51760071001","employment_access",2016,"30685.25"
"51760071002","employment_access",2016,"28494.5"
"51760071100","employment_access",2016,"27726"
"51770000100","employment_access",2016,"19112.25"
"51770000300","employment_access",2016,"24226"
"51770000400","employment_access",2016,"20872.75"
"51770000500","employment_access",2016,"25158.5"
"51770000601","employment_access",2016,"16590.5"
"51770000602","employment_access",2016,"16683"
"51770000900","employment_access",2016,"18706.5"
"51770001000","employment_access",2016,"27086.5"
"51770001100","employment_access",2016,"38671"
"51770001200","employment_access",2016,"39333.75"
"51770001800","employment_access",2016,"27825.25"
"51770001900","employment_access",2016,"20051.75"
"51770002100","employment_access",2016,"18734.5"
"51770002200","employment_access",2016,"19820"
"51770002300","employment_access",2016,"20415.75"
"51770002400","employment_access",2016,"22834.5"
"51770002500","employment_access",2016,"30811"
"51770002600","employment_access",2016,"30276.25"
"51770002700","employment_access",2016,"29504"
"51770002800","employment_access",2016,"17898.25"
"51770002900","employment_access",2016,"24035.5"
"51770003000","employment_access",2016,"22860.25"
"51770003100","employment_access",2016,"18342.5"
"51775010100","employment_access",2016,"17463.75"
"51775010200","employment_access",2016,"11783.75"
"51775010300","employment_access",2016,"20226.25"
"51775010501","employment_access",2016,"17860.75"
"51775010502","employment_access",2016,"13303"
"51790000100","employment_access",2016,"9476.25"
"51790000200","employment_access",2016,"6673"
"51790000300","employment_access",2016,"6227"
"51790000400","employment_access",2016,"6420.25"
"51790000500","employment_access",2016,"8039"
"51790000600","employment_access",2016,"8644.75"
"51800065100","employment_access",2016,"10870.75"
"51800065200","employment_access",2016,"12679"
"51800065300","employment_access",2016,"11307.5"
"51800065400","employment_access",2016,"10244.25"
"51800065500","employment_access",2016,"9886.75"
"51800075101","employment_access",2016,"12209.25"
"51800075102","employment_access",2016,"9632.75"
"51800075201","employment_access",2016,"5090.25"
"51800075202","employment_access",2016,"5409.25"
"51800075203","employment_access",2016,"6539"
"51800075204","employment_access",2016,"8623.75"
"51800075301","employment_access",2016,"5347.5"
"51800075302","employment_access",2016,"3795.25"
"51800075401","employment_access",2016,"10265"
"51800075402","employment_access",2016,"7471.5"
"51800075403","employment_access",2016,"6166.5"
"51800075404","employment_access",2016,"4658.25"
"51800075405","employment_access",2016,"2921.75"
"51800075501","employment_access",2016,"6895.25"
"51800075502","employment_access",2016,"5674.25"
"51800075601","employment_access",2016,"5282"
"51800075602","employment_access",2016,"2531.5"
"51800075701","employment_access",2016,"5003"
"51800075702","employment_access",2016,"3536.75"
"51800075703","employment_access",2016,"2522.25"
"51800075801","employment_access",2016,"1986.75"
"51800075802","employment_access",2016,"1612.75"
"51800075803","employment_access",2016,"1840.5"
"51810040000","employment_access",2016,"14474.25"
"51810040200","employment_access",2016,"34026.75"
"51810040402","employment_access",2016,"30088.25"
"51810040403","employment_access",2016,"21039.75"
"51810040404","employment_access",2016,"24285"
"51810040600","employment_access",2016,"39637"
"51810040801","employment_access",2016,"25664.25"
"51810040802","employment_access",2016,"32491"
"51810041002","employment_access",2016,"41257.5"
"51810041003","employment_access",2016,"34103.25"
"51810041004","employment_access",2016,"38889.5"
"51810041200","employment_access",2016,"19412"
"51810041400","employment_access",2016,"15928.25"
"51810041600","employment_access",2016,"23239.5"
"51810041801","employment_access",2016,"12550.25"
"51810041802","employment_access",2016,"11108"
"51810042000","employment_access",2016,"13699.25"
"51810042201","employment_access",2016,"18392.25"
"51810042202","employment_access",2016,"22528.5"
"51810042400","employment_access",2016,"27123.25"
"51810042600","employment_access",2016,"26534.25"
"51810042801","employment_access",2016,"31144.25"
"51810042802","employment_access",2016,"34984.5"
"51810043002","employment_access",2016,"11199"
"51810043003","employment_access",2016,"10504.5"
"51810043004","employment_access",2016,"8807.5"
"51810043200","employment_access",2016,"6757.25"
"51810043400","employment_access",2016,"6446"
"51810043600","employment_access",2016,"9581"
"51810043800","employment_access",2016,"13380.75"
"51810044001","employment_access",2016,"18207.75"
"51810044003","employment_access",2016,"13634.75"
"51810044004","employment_access",2016,"16158.5"
"51810044200","employment_access",2016,"15302"
"51810044401","employment_access",2016,"17055"
"51810044402","employment_access",2016,"19899.25"
"51810044600","employment_access",2016,"17073.5"
"51810044805","employment_access",2016,"20334.25"
"51810044806","employment_access",2016,"19289.75"
"51810044807","employment_access",2016,"21795.5"
"51810044808","employment_access",2016,"21696"
"51810045000","employment_access",2016,"14410.75"
"51810045200","employment_access",2016,"9074.25"
"51810045405","employment_access",2016,"23376.25"
"51810045406","employment_access",2016,"22912.5"
"51810045407","employment_access",2016,"30423.75"
"51810045408","employment_access",2016,"12974.75"
"51810045412","employment_access",2016,"4975.75"
"51810045414","employment_access",2016,"27082"
"51810045415","employment_access",2016,"35080.5"
"51810045417","employment_access",2016,"16457.75"
"51810045420","employment_access",2016,"9435"
"51810045421","employment_access",2016,"23147.5"
"51810045422","employment_access",2016,"23183"
"51810045423","employment_access",2016,"20341"
"51810045424","employment_access",2016,"11463"
"51810045425","employment_access",2016,"12858.25"
"51810045426","employment_access",2016,"10029.5"
"51810045427","employment_access",2016,"8358"
"51810045428","employment_access",2016,"10143.75"
"51810045601","employment_access",2016,"32749.25"
"51810045603","employment_access",2016,"36950.5"
"51810045604","employment_access",2016,"35439.5"
"51810045801","employment_access",2016,"31831.25"
"51810045803","employment_access",2016,"30162.25"
"51810045805","employment_access",2016,"28604.5"
"51810045806","employment_access",2016,"26615"
"51810045807","employment_access",2016,"28652.75"
"51810045808","employment_access",2016,"26166.75"
"51810045809","employment_access",2016,"24175.5"
"51810045810","employment_access",2016,"22775.75"
"51810046002","employment_access",2016,"29674.75"
"51810046005","employment_access",2016,"36593"
"51810046006","employment_access",2016,"27264"
"51810046009","employment_access",2016,"39260"
"51810046010","employment_access",2016,"41259.5"
"51810046011","employment_access",2016,"25850"
"51810046012","employment_access",2016,"23221.25"
"51810046013","employment_access",2016,"21312"
"51810046014","employment_access",2016,"19605.25"
"51810046015","employment_access",2016,"17165"
"51810046016","employment_access",2016,"11157"
"51810046204","employment_access",2016,"29965.75"
"51810046206","employment_access",2016,"26941"
"51810046207","employment_access",2016,"26326.75"
"51810046211","employment_access",2016,"24153"
"51810046212","employment_access",2016,"21850"
"51810046213","employment_access",2016,"19765.75"
"51810046214","employment_access",2016,"19234.25"
"51810046216","employment_access",2016,"14374"
"51810046217","employment_access",2016,"15649.25"
"51810046219","employment_access",2016,"21760.25"
"51810046220","employment_access",2016,"30942.5"
"51810046221","employment_access",2016,"30130"
"51810046222","employment_access",2016,"19623.75"
"51810046223","employment_access",2016,"21682"
"51810046224","employment_access",2016,"16082"
"51810046225","employment_access",2016,"17029.25"
"51810046400","employment_access",2016,"3183.25"
"51820003100","employment_access",2016,"8609.25"
"51820003200","employment_access",2016,"6530.75"
"51820003300","employment_access",2016,"7689.75"
"51820003400","employment_access",2016,"8299.25"
"51820003500","employment_access",2016,"8450.75"
"51830370100","employment_access",2016,"11340.25"
"51830370200","employment_access",2016,"10840.5"
"51830370300","employment_access",2016,"14541.75"
"51840000100","employment_access",2016,"19567"
"51840000201","employment_access",2016,"21932.75"
"51840000202","employment_access",2016,"20960.75"
"51840000301","employment_access",2016,"22074.25"
"51840000302","employment_access",2016,"17115.5"
"51001090100","employment_access",2017,"2058"
"51001090200","employment_access",2017,"2380"
"51001090300","employment_access",2017,"1540"
"51001090400","employment_access",2017,"1951.5"
"51001090500","employment_access",2017,"2213.5"
"51001090600","employment_access",2017,"2026.5"
"51001090700","employment_access",2017,"1905.5"
"51001090800","employment_access",2017,"1627"
"51001980100","employment_access",2017,NA
"51001980200","employment_access",2017,NA
"51003010100","employment_access",2017,"2849"
"51003010201","employment_access",2017,"3736.5"
"51003010202","employment_access",2017,"5796"
"51003010300","employment_access",2017,"7894.5"
"51003010401","employment_access",2017,"3604.5"
"51003010402","employment_access",2017,"4253"
"51003010500","employment_access",2017,"16038.5"
"51003010601","employment_access",2017,"27502"
"51003010602","employment_access",2017,"17834.5"
"51003010700","employment_access",2017,"32975"
"51003010800","employment_access",2017,"24609"
"51003010901","employment_access",2017,"22336.5"
"51003010902","employment_access",2017,"23646.5"
"51003010903","employment_access",2017,"34026"
"51003011000","employment_access",2017,"6052.5"
"51003011100","employment_access",2017,"3350"
"51003011201","employment_access",2017,"2563.5"
"51003011202","employment_access",2017,"3974"
"51003011301","employment_access",2017,"4238"
"51003011302","employment_access",2017,"13914.5"
"51003011303","employment_access",2017,"14979.5"
"51003011400","employment_access",2017,"1980"
"51005070100","employment_access",2017,"2243"
"51005080100","employment_access",2017,"1564"
"51005080201","employment_access",2017,"1802"
"51005080202","employment_access",2017,"2235"
"51005080301","employment_access",2017,"1488"
"51005080302","employment_access",2017,"1426"
"51007930100","employment_access",2017,"2214.5"
"51007930200","employment_access",2017,"2345"
"51009010100","employment_access",2017,"1768"
"51009010200","employment_access",2017,"2783"
"51009010300","employment_access",2017,"2583"
"51009010401","employment_access",2017,"2854.5"
"51009010402","employment_access",2017,"3915"
"51009010502","employment_access",2017,"11812.5"
"51009010503","employment_access",2017,"9533"
"51009010504","employment_access",2017,"6083"
"51009010600","employment_access",2017,"3531.5"
"51011040100","employment_access",2017,"2307.5"
"51011040200","employment_access",2017,"1862"
"51011040300","employment_access",2017,"1618"
"51013100100","employment_access",2017,"70601.5"
"51013100200","employment_access",2017,"74924.5"
"51013100300","employment_access",2017,"72557"
"51013100400","employment_access",2017,"105573"
"51013100500","employment_access",2017,"112985"
"51013100600","employment_access",2017,"135613.5"
"51013100700","employment_access",2017,"115598.5"
"51013100800","employment_access",2017,"97115"
"51013100900","employment_access",2017,"99759.5"
"51013101000","employment_access",2017,"84813"
"51013101100","employment_access",2017,"76614"
"51013101200","employment_access",2017,"85360"
"51013101300","employment_access",2017,"109889.5"
"51013101401","employment_access",2017,"119647.5"
"51013101402","employment_access",2017,"129784.5"
"51013101403","employment_access",2017,"131253.5"
"51013101404","employment_access",2017,"139016.5"
"51013101500","employment_access",2017,"164100"
"51013101601","employment_access",2017,"200024"
"51013101602","employment_access",2017,"183682.5"
"51013101603","employment_access",2017,"213842"
"51013101701","employment_access",2017,"183053.5"
"51013101702","employment_access",2017,"217648.5"
"51013101703","employment_access",2017,"202190"
"51013101801","employment_access",2017,"160902.5"
"51013101802","employment_access",2017,"171329.5"
"51013101803","employment_access",2017,"156374.5"
"51013101900","employment_access",2017,"146674"
"51013102001","employment_access",2017,"124470.5"
"51013102002","employment_access",2017,"135728.5"
"51013102003","employment_access",2017,"123634.5"
"51013102100","employment_access",2017,"90816.5"
"51013102200","employment_access",2017,"89071"
"51013102301","employment_access",2017,"111648.5"
"51013102302","employment_access",2017,"100303.5"
"51013102400","employment_access",2017,"130716.5"
"51013102500","employment_access",2017,"125471.5"
"51013102600","employment_access",2017,"98335.5"
"51013102701","employment_access",2017,"95049"
"51013102702","employment_access",2017,"93020"
"51013102801","employment_access",2017,"89405"
"51013102802","employment_access",2017,"90021.5"
"51013102901","employment_access",2017,"86544"
"51013102902","employment_access",2017,"85788"
"51013103000","employment_access",2017,"81470"
"51013103100","employment_access",2017,"97638"
"51013103200","employment_access",2017,"113871"
"51013103300","employment_access",2017,"125820.5"
"51013103401","employment_access",2017,"154792.5"
"51013103402","employment_access",2017,"131497.5"
"51013103501","employment_access",2017,"138381.5"
"51013103502","employment_access",2017,"142471.5"
"51013103503","employment_access",2017,"145140.5"
"51013103601","employment_access",2017,"126211.5"
"51013103602","employment_access",2017,"128693.5"
"51013103700","employment_access",2017,"119788.5"
"51013103800","employment_access",2017,"103634.5"
"51013980100","employment_access",2017,NA
"51013980200","employment_access",2017,"134780.5"
"51015070100","employment_access",2017,"1568.5"
"51015070200","employment_access",2017,"2024"
"51015070300","employment_access",2017,"3021"
"51015070400","employment_access",2017,"2410"
"51015070500","employment_access",2017,"2823.5"
"51015070600","employment_access",2017,"5089"
"51015070700","employment_access",2017,"4524"
"51015070800","employment_access",2017,"2118"
"51015070900","employment_access",2017,"3915"
"51015071000","employment_access",2017,"1935.5"
"51015071101","employment_access",2017,"4451.5"
"51015071102","employment_access",2017,"3448.5"
"51015071200","employment_access",2017,"3607"
"51017920100","employment_access",2017,"1586.5"
"51019030101","employment_access",2017,"3929"
"51019030103","employment_access",2017,"8271"
"51019030104","employment_access",2017,"5486"
"51019030201","employment_access",2017,"3110"
"51019030202","employment_access",2017,"2126"
"51019030300","employment_access",2017,"2031.5"
"51019030401","employment_access",2017,"2351.5"
"51019030402","employment_access",2017,"2536.5"
"51019030501","employment_access",2017,"1942"
"51019030503","employment_access",2017,"1766.5"
"51019030504","employment_access",2017,"2128"
"51019030601","employment_access",2017,"2207"
"51019030602","employment_access",2017,"3637"
"51019030603","employment_access",2017,"3040"
"51019030604","employment_access",2017,"2302"
"51019030605","employment_access",2017,"2185.5"
"51019050100","employment_access",2017,"6249"
"51021040100","employment_access",2017,"1611.5"
"51021040200","employment_access",2017,"1524.5"
"51023040100","employment_access",2017,"1593.5"
"51023040200","employment_access",2017,"1818"
"51023040301","employment_access",2017,"2728"
"51023040302","employment_access",2017,"3997.5"
"51023040401","employment_access",2017,"2637.5"
"51023040402","employment_access",2017,"7922.5"
"51023040501","employment_access",2017,"4507"
"51023040502","employment_access",2017,"3808"
"51025930100","employment_access",2017,"1621"
"51025930201","employment_access",2017,"1919.5"
"51025930202","employment_access",2017,NA
"51025930203","employment_access",2017,"1888.5"
"51025930300","employment_access",2017,"1508"
"51027010100","employment_access",2017,"1373.5"
"51027010200","employment_access",2017,"1243.5"
"51027010300","employment_access",2017,"1407.5"
"51027010400","employment_access",2017,"2004.5"
"51027010500","employment_access",2017,"1248.5"
"51027010600","employment_access",2017,"1627"
"51027010700","employment_access",2017,"1332"
"51029930101","employment_access",2017,"1766.5"
"51029930102","employment_access",2017,"1930"
"51029930201","employment_access",2017,"2004.5"
"51029930202","employment_access",2017,"1781"
"51031020101","employment_access",2017,"3923.5"
"51031020102","employment_access",2017,"1951.5"
"51031020200","employment_access",2017,"5001.5"
"51031020300","employment_access",2017,"8365"
"51031020401","employment_access",2017,"7618"
"51031020402","employment_access",2017,"5950.5"
"51031020403","employment_access",2017,"3203"
"51031020500","employment_access",2017,"2708.5"
"51031020600","employment_access",2017,"2205"
"51031020700","employment_access",2017,"4297.5"
"51031020800","employment_access",2017,"1768.5"
"51031020900","employment_access",2017,"1802"
"51033030100","employment_access",2017,"3534.5"
"51033030201","employment_access",2017,"3253.5"
"51033030202","employment_access",2017,"2668.5"
"51033030300","employment_access",2017,"3410"
"51033030400","employment_access",2017,"3028"
"51033030500","employment_access",2017,"3267.5"
"51033030600","employment_access",2017,"3513.5"
"51035080100","employment_access",2017,"2082.5"
"51035080200","employment_access",2017,"2249.5"
"51035080300","employment_access",2017,"1669.5"
"51035080400","employment_access",2017,"1991"
"51035080500","employment_access",2017,"1659.5"
"51035080601","employment_access",2017,"1675"
"51035080602","employment_access",2017,"1788"
"51036600100","employment_access",2017,"3639.5"
"51036600200","employment_access",2017,"2858"
"51036600300","employment_access",2017,"2587.5"
"51037930100","employment_access",2017,"1656"
"51037930200","employment_access",2017,"1509.5"
"51037930300","employment_access",2017,"1564"
"51041100106","employment_access",2017,"26345.5"
"51041100107","employment_access",2017,"29891.5"
"51041100205","employment_access",2017,"14879"
"51041100206","employment_access",2017,"13520.5"
"51041100208","employment_access",2017,"13727"
"51041100209","employment_access",2017,"19083"
"51041100210","employment_access",2017,"23396.5"
"51041100300","employment_access",2017,"17093"
"51041100403","employment_access",2017,"12516"
"51041100404","employment_access",2017,"11873.5"
"51041100405","employment_access",2017,"15136.5"
"51041100406","employment_access",2017,"12146"
"51041100407","employment_access",2017,"11430"
"51041100409","employment_access",2017,"11752.5"
"51041100410","employment_access",2017,"10667"
"51041100505","employment_access",2017,"10955.5"
"51041100506","employment_access",2017,"10454.5"
"51041100507","employment_access",2017,"7469"
"51041100508","employment_access",2017,"9373"
"51041100509","employment_access",2017,"12448"
"51041100510","employment_access",2017,"7993"
"51041100600","employment_access",2017,"11111.5"
"51041100701","employment_access",2017,"7677"
"51041100702","employment_access",2017,"5169.5"
"51041100703","employment_access",2017,"4019"
"51041100804","employment_access",2017,"15497"
"51041100805","employment_access",2017,"12686"
"51041100806","employment_access",2017,"13691.5"
"51041100807","employment_access",2017,"12512.5"
"51041100812","employment_access",2017,"11497.5"
"51041100814","employment_access",2017,"14796.5"
"51041100815","employment_access",2017,"11754"
"51041100816","employment_access",2017,"13715"
"51041100817","employment_access",2017,"22811.5"
"51041100818","employment_access",2017,"11088"
"51041100819","employment_access",2017,"12251"
"51041100820","employment_access",2017,"12219.5"
"51041100821","employment_access",2017,"5952"
"51041100822","employment_access",2017,"8325"
"51041100823","employment_access",2017,"15994"
"51041100902","employment_access",2017,"21482"
"51041100907","employment_access",2017,"25537.5"
"51041100910","employment_access",2017,"17532"
