"geoid","measure","year","value"
"51680001000","affordability_index",2016,"49"
"51680001100","affordability_index",2016,"45.75"
"51680001400","affordability_index",2016,"46.25"
"51680001600","affordability_index",2016,"48.25"
"51680001700","affordability_index",2016,"50"
"51680001800","affordability_index",2016,"49.5"
"51680001900","affordability_index",2016,"40.5"
"51683910100","affordability_index",2016,"40"
"51683910201","affordability_index",2016,"36.25"
"51683910202","affordability_index",2016,"36.75"
"51683910301","affordability_index",2016,"33.5"
"51683910302","affordability_index",2016,"36.5"
"51683910401","affordability_index",2016,"33.75"
"51683910402","affordability_index",2016,"42"
"51685920100","affordability_index",2016,"37.75"
"51685920200","affordability_index",2016,"39"
"51690000100","affordability_index",2016,"56.25"
"51690000200","affordability_index",2016,"52.25"
"51690000300","affordability_index",2016,"51.5"
"51690000400","affordability_index",2016,"56.75"
"51690000500","affordability_index",2016,"74"
"51700030100","affordability_index",2016,"27.25"
"51700030300","affordability_index",2016,"37.5"
"51700030400","affordability_index",2016,"34.5"
"51700030500","affordability_index",2016,"41.25"
"51700030600","affordability_index",2016,"35.5"
"51700030800","affordability_index",2016,"37.25"
"51700030900","affordability_index",2016,"37"
"51700031100","affordability_index",2016,"42.25"
"51700031200","affordability_index",2016,"34"
"51700031300","affordability_index",2016,"40.5"
"51700031400","affordability_index",2016,"44.75"
"51700031500","affordability_index",2016,"47"
"51700031601","affordability_index",2016,"45.75"
"51700031602","affordability_index",2016,"45.25"
"51700031701","affordability_index",2016,"46.75"
"51700031702","affordability_index",2016,"45"
"51700031800","affordability_index",2016,"60.25"
"51700031901","affordability_index",2016,"56.25"
"51700031902","affordability_index",2016,"47.75"
"51700032001","affordability_index",2016,"59.5"
"51700032002","affordability_index",2016,"54.25"
"51700032005","affordability_index",2016,"52"
"51700032006","affordability_index",2016,"34.75"
"51700032007","affordability_index",2016,"48"
"51700032113","affordability_index",2016,"36.75"
"51700032114","affordability_index",2016,"48.75"
"51700032117","affordability_index",2016,"39.25"
"51700032123","affordability_index",2016,"43"
"51700032124","affordability_index",2016,"45.25"
"51700032126","affordability_index",2016,"39.25"
"51700032127","affordability_index",2016,"38.75"
"51700032128","affordability_index",2016,"38.75"
"51700032129","affordability_index",2016,"41"
"51700032130","affordability_index",2016,"52.25"
"51700032131","affordability_index",2016,"53"
"51700032132","affordability_index",2016,"44"
"51700032211","affordability_index",2016,"53.5"
"51700032212","affordability_index",2016,"38"
"51700032223","affordability_index",2016,"43.5"
"51700032224","affordability_index",2016,"44.25"
"51700032225","affordability_index",2016,"39"
"51700032226","affordability_index",2016,"40.75"
"51700032300","affordability_index",2016,"48.5"
"51700032400","affordability_index",2016,"46"
"51710000100","affordability_index",2016,"41.75"
"51710000201","affordability_index",2016,"39.5"
"51710000202","affordability_index",2016,"44.25"
"51710000300","affordability_index",2016,"42.25"
"51710000400","affordability_index",2016,"39.75"
"51710000500","affordability_index",2016,"44.25"
"51710000600","affordability_index",2016,"41"
"51710000700","affordability_index",2016,"49.25"
"51710000800","affordability_index",2016,"43.25"
"51710000901","affordability_index",2016,"47.75"
"51710000902","affordability_index",2016,"48.75"
"51710001100","affordability_index",2016,"36.75"
"51710001200","affordability_index",2016,"56.5"
"51710001300","affordability_index",2016,"36"
"51710001400","affordability_index",2016,"41"
"51710001500","affordability_index",2016,"45.25"
"51710001600","affordability_index",2016,"38"
"51710001700","affordability_index",2016,"40"
"51710002000","affordability_index",2016,"48.25"
"51710002100","affordability_index",2016,"57.75"
"51710002200","affordability_index",2016,"60.75"
"51710002300","affordability_index",2016,"57"
"51710002400","affordability_index",2016,"65.75"
"51710002500","affordability_index",2016,"41.5"
"51710002600","affordability_index",2016,"39"
"51710002700","affordability_index",2016,"40.5"
"51710002800","affordability_index",2016,"50.5"
"51710002900","affordability_index",2016,"38.25"
"51710003000","affordability_index",2016,"47.5"
"51710003100","affordability_index",2016,"42.25"
"51710003200","affordability_index",2016,"45.5"
"51710003300","affordability_index",2016,"43.25"
"51710003400","affordability_index",2016,"43.75"
"51710003501","affordability_index",2016,"32.5"
"51710003600","affordability_index",2016,"45.5"
"51710003700","affordability_index",2016,"40.75"
"51710003800","affordability_index",2016,"49.25"
"51710004001","affordability_index",2016,"51.5"
"51710004002","affordability_index",2016,"45"
"51710004100","affordability_index",2016,"17.75"
"51710004200","affordability_index",2016,"19.25"
"51710004300","affordability_index",2016,"32.25"
"51710004400","affordability_index",2016,"45.5"
"51710004500","affordability_index",2016,"50"
"51710004600","affordability_index",2016,"35.5"
"51710004700","affordability_index",2016,"45"
"51710004800","affordability_index",2016,"20"
"51710004900","affordability_index",2016,"46.5"
"51710005000","affordability_index",2016,"39.25"
"51710005100","affordability_index",2016,"35.75"
"51710005500","affordability_index",2016,"42.75"
"51710005601","affordability_index",2016,"51.5"
"51710005602","affordability_index",2016,"45.5"
"51710005701","affordability_index",2016,"37.5"
"51710005702","affordability_index",2016,"46.25"
"51710005800","affordability_index",2016,"37.5"
"51710005901","affordability_index",2016,"38.75"
"51710005902","affordability_index",2016,"43"
"51710005903","affordability_index",2016,"43.75"
"51710006000","affordability_index",2016,"46.5"
"51710006100","affordability_index",2016,"43.5"
"51710006200","affordability_index",2016,"45"
"51710006400","affordability_index",2016,"45.5"
"51710006501","affordability_index",2016,"40.25"
"51710006502","affordability_index",2016,"53"
"51710006601","affordability_index",2016,"54.75"
"51710006602","affordability_index",2016,"49.75"
"51710006603","affordability_index",2016,"50.25"
"51710006604","affordability_index",2016,"43.25"
"51710006605","affordability_index",2016,"49.5"
"51710006606","affordability_index",2016,"46"
"51710006607","affordability_index",2016,"50.75"
"51710006800","affordability_index",2016,"47.5"
"51710006901","affordability_index",2016,"42"
"51710006902","affordability_index",2016,"48.5"
"51710007001","affordability_index",2016,"42"
"51710007002","affordability_index",2016,"47"
"51710980100","affordability_index",2016,NA
"51710980200","affordability_index",2016,NA
"51710980300","affordability_index",2016,NA
"51720960100","affordability_index",2016,"53"
"51730810100","affordability_index",2016,"33.5"
"51730810300","affordability_index",2016,"37.25"
"51730810400","affordability_index",2016,"35.75"
"51730810500","affordability_index",2016,"36.75"
"51730810600","affordability_index",2016,"32.75"
"51730810700","affordability_index",2016,"31.5"
"51730810900","affordability_index",2016,"41.75"
"51730811000","affordability_index",2016,"40.75"
"51730811100","affordability_index",2016,"43.75"
"51730811200","affordability_index",2016,"39.25"
"51730811300","affordability_index",2016,"34"
"51735340100","affordability_index",2016,"67"
"51735340200","affordability_index",2016,"58.5"
"51735340300","affordability_index",2016,"58.5"
"51740210200","affordability_index",2016,"43.5"
"51740210300","affordability_index",2016,"48.5"
"51740210400","affordability_index",2016,"47"
"51740210500","affordability_index",2016,"31.75"
"51740210600","affordability_index",2016,"46.5"
"51740210900","affordability_index",2016,"42.25"
"51740211100","affordability_index",2016,"35"
"51740211400","affordability_index",2016,"39"
"51740211500","affordability_index",2016,"38.75"
"51740211600","affordability_index",2016,"44.25"
"51740211700","affordability_index",2016,"42.25"
"51740211800","affordability_index",2016,"29.25"
"51740211900","affordability_index",2016,"44.25"
"51740212000","affordability_index",2016,"41"
"51740212100","affordability_index",2016,"29.75"
"51740212300","affordability_index",2016,"43"
"51740212400","affordability_index",2016,"38"
"51740212500","affordability_index",2016,"48"
"51740212600","affordability_index",2016,"44.25"
"51740212701","affordability_index",2016,"50.5"
"51740212702","affordability_index",2016,"45"
"51740212801","affordability_index",2016,"40.5"
"51740212802","affordability_index",2016,"51.5"
"51740212900","affordability_index",2016,"48"
"51740213001","affordability_index",2016,"55"
"51740213002","affordability_index",2016,"52.5"
"51740213101","affordability_index",2016,"40"
"51740213103","affordability_index",2016,"48.25"
"51740213104","affordability_index",2016,"55.75"
"51740213200","affordability_index",2016,"44"
"51740980100","affordability_index",2016,NA
"51750010101","affordability_index",2016,"48.25"
"51750010102","affordability_index",2016,"47"
"51750010200","affordability_index",2016,"52.75"
"51760010200","affordability_index",2016,"46.5"
"51760010300","affordability_index",2016,"33.75"
"51760010401","affordability_index",2016,"43"
"51760010402","affordability_index",2016,"43.25"
"51760010500","affordability_index",2016,"42"
"51760010600","affordability_index",2016,"43.25"
"51760010700","affordability_index",2016,"40"
"51760010800","affordability_index",2016,"40.5"
"51760010900","affordability_index",2016,"39.5"
"51760011000","affordability_index",2016,"41"
"51760011100","affordability_index",2016,"39.25"
"51760020100","affordability_index",2016,"22.75"
"51760020200","affordability_index",2016,"23.5"
"51760020300","affordability_index",2016,"38.75"
"51760020400","affordability_index",2016,"22"
"51760020500","affordability_index",2016,"35.75"
"51760020600","affordability_index",2016,"41"
"51760020700","affordability_index",2016,"31.75"
"51760020800","affordability_index",2016,"48.75"
"51760020900","affordability_index",2016,"37.25"
"51760021000","affordability_index",2016,"33.25"
"51760021100","affordability_index",2016,"40.25"
"51760021200","affordability_index",2016,"37.5"
"51760030100","affordability_index",2016,"17.25"
"51760030200","affordability_index",2016,"33"
"51760030500","affordability_index",2016,"34.25"
"51760040200","affordability_index",2016,"37.5"
"51760040300","affordability_index",2016,"41.75"
"51760040400","affordability_index",2016,"41.25"
"51760040500","affordability_index",2016,"41.75"
"51760040600","affordability_index",2016,"34.25"
"51760040700","affordability_index",2016,"42"
"51760040800","affordability_index",2016,"43.75"
"51760040900","affordability_index",2016,"43.25"
"51760041000","affordability_index",2016,"49.75"
"51760041100","affordability_index",2016,"41"
"51760041200","affordability_index",2016,"46"
"51760041300","affordability_index",2016,"37"
"51760041400","affordability_index",2016,"41"
"51760041600","affordability_index",2016,"54.25"
"51760050100","affordability_index",2016,"44.5"
"51760050200","affordability_index",2016,"56"
"51760050300","affordability_index",2016,"51"
"51760050400","affordability_index",2016,"67.5"
"51760050500","affordability_index",2016,"56.25"
"51760050600","affordability_index",2016,"93"
"51760060200","affordability_index",2016,"39.75"
"51760060400","affordability_index",2016,"35.5"
"51760060500","affordability_index",2016,"39.5"
"51760060600","affordability_index",2016,"50.75"
"51760060700","affordability_index",2016,"33.75"
"51760060800","affordability_index",2016,"37"
"51760060900","affordability_index",2016,"38.5"
"51760061000","affordability_index",2016,"34.5"
"51760070100","affordability_index",2016,"54"
"51760070300","affordability_index",2016,"45"
"51760070400","affordability_index",2016,"51.75"
"51760070601","affordability_index",2016,"34"
"51760070602","affordability_index",2016,"40.75"
"51760070700","affordability_index",2016,"38.75"
"51760070801","affordability_index",2016,"40.25"
"51760070802","affordability_index",2016,"43.25"
"51760070900","affordability_index",2016,"38"
"51760071001","affordability_index",2016,"33.75"
"51760071002","affordability_index",2016,"37"
"51760071100","affordability_index",2016,"39.75"
"51770000100","affordability_index",2016,"41.75"
"51770000300","affordability_index",2016,"44.75"
"51770000400","affordability_index",2016,"46.5"
"51770000500","affordability_index",2016,"41.25"
"51770000601","affordability_index",2016,"45.75"
"51770000602","affordability_index",2016,"45"
"51770000900","affordability_index",2016,"34.5"
"51770001000","affordability_index",2016,"37.75"
"51770001100","affordability_index",2016,"42.75"
"51770001200","affordability_index",2016,"37"
"51770001800","affordability_index",2016,"45.25"
"51770001900","affordability_index",2016,"43.25"
"51770002100","affordability_index",2016,"49.5"
"51770002200","affordability_index",2016,"47.5"
"51770002300","affordability_index",2016,"47.25"
"51770002400","affordability_index",2016,"44.5"
"51770002500","affordability_index",2016,"36.75"
"51770002600","affordability_index",2016,"39.5"
"51770002700","affordability_index",2016,"40"
"51770002800","affordability_index",2016,"44.5"
"51770002900","affordability_index",2016,"64.25"
"51770003000","affordability_index",2016,"46.75"
"51770003100","affordability_index",2016,"50"
"51775010100","affordability_index",2016,"50.25"
"51775010200","affordability_index",2016,"52.25"
"51775010300","affordability_index",2016,"43"
"51775010501","affordability_index",2016,"50.5"
"51775010502","affordability_index",2016,"52.25"
"51790000100","affordability_index",2016,"43.75"
"51790000200","affordability_index",2016,"41.25"
"51790000300","affordability_index",2016,"49.25"
"51790000400","affordability_index",2016,"45.5"
"51790000500","affordability_index",2016,"51"
"51790000600","affordability_index",2016,"48.25"
"51800065100","affordability_index",2016,"41"
"51800065200","affordability_index",2016,"47.25"
"51800065300","affordability_index",2016,"44.75"
"51800065400","affordability_index",2016,"39"
"51800065500","affordability_index",2016,"40"
"51800075101","affordability_index",2016,"56.75"
"51800075102","affordability_index",2016,"70"
"51800075201","affordability_index",2016,"65.25"
"51800075202","affordability_index",2016,"71.75"
"51800075203","affordability_index",2016,"64.5"
"51800075204","affordability_index",2016,"51"
"51800075301","affordability_index",2016,"61.25"
"51800075302","affordability_index",2016,"55.75"
"51800075401","affordability_index",2016,"51.25"
"51800075402","affordability_index",2016,"59.5"
"51800075403","affordability_index",2016,"55.75"
"51800075404","affordability_index",2016,"56.5"
"51800075405","affordability_index",2016,"62.75"
"51800075501","affordability_index",2016,"51.5"
"51800075502","affordability_index",2016,"62.25"
"51800075601","affordability_index",2016,"44"
"51800075602","affordability_index",2016,"55"
"51800075701","affordability_index",2016,"43"
"51800075702","affordability_index",2016,"55"
"51800075703","affordability_index",2016,"56.75"
"51800075801","affordability_index",2016,"55.75"
"51800075802","affordability_index",2016,"60"
"51800075803","affordability_index",2016,"52.75"
"51810040000","affordability_index",2016,"47.75"
"51810040200","affordability_index",2016,"40.5"
"51810040402","affordability_index",2016,"40.25"
"51810040403","affordability_index",2016,"44"
"51810040404","affordability_index",2016,"56.25"
"51810040600","affordability_index",2016,"40.75"
"51810040801","affordability_index",2016,"45.25"
"51810040802","affordability_index",2016,"50.75"
"51810041002","affordability_index",2016,"40.75"
"51810041003","affordability_index",2016,"48"
"51810041004","affordability_index",2016,"49.25"
"51810041200","affordability_index",2016,"47"
"51810041400","affordability_index",2016,"67.5"
"51810041600","affordability_index",2016,"60.25"
"51810041801","affordability_index",2016,"46.75"
"51810041802","affordability_index",2016,"57"
"51810042000","affordability_index",2016,"88.5"
"51810042201","affordability_index",2016,"59.75"
"51810042202","affordability_index",2016,"61.25"
"51810042400","affordability_index",2016,"52.25"
"51810042600","affordability_index",2016,"51.5"
"51810042801","affordability_index",2016,"52.5"
"51810042802","affordability_index",2016,"44"
"51810043002","affordability_index",2016,"84.25"
"51810043003","affordability_index",2016,"54.75"
"51810043004","affordability_index",2016,"63.5"
"51810043200","affordability_index",2016,"51.5"
"51810043400","affordability_index",2016,"74.5"
"51810043600","affordability_index",2016,"71"
"51810043800","affordability_index",2016,"68.75"
"51810044001","affordability_index",2016,"41.75"
"51810044003","affordability_index",2016,"59.25"
"51810044004","affordability_index",2016,"42.5"
"51810044200","affordability_index",2016,"44.5"
"51810044401","affordability_index",2016,"69.75"
"51810044402","affordability_index",2016,"52.5"
"51810044600","affordability_index",2016,"67.75"
"51810044805","affordability_index",2016,"41.25"
"51810044806","affordability_index",2016,"40.5"
"51810044807","affordability_index",2016,"43.25"
"51810044808","affordability_index",2016,"44.75"
"51810045000","affordability_index",2016,"69.5"
"51810045200","affordability_index",2016,"52.5"
"51810045405","affordability_index",2016,"47.5"
"51810045406","affordability_index",2016,"47.5"
"51810045407","affordability_index",2016,"53.25"
"51810045408","affordability_index",2016,"49.75"
"51810045412","affordability_index",2016,"75"
"51810045414","affordability_index",2016,"45.75"
"51810045415","affordability_index",2016,"53.25"
"51810045417","affordability_index",2016,"58"
"51810045420","affordability_index",2016,"67.25"
"51810045421","affordability_index",2016,"65.5"
"51810045422","affordability_index",2016,"62.25"
"51810045423","affordability_index",2016,"61.25"
"51810045424","affordability_index",2016,"74.75"
"51810045425","affordability_index",2016,"60.5"
"51810045426","affordability_index",2016,"61.75"
"51810045427","affordability_index",2016,"55"
"51810045428","affordability_index",2016,"59.25"
"51810045601","affordability_index",2016,"58"
"51810045603","affordability_index",2016,"43.25"
"51810045604","affordability_index",2016,"40.5"
"51810045801","affordability_index",2016,"51.25"
"51810045803","affordability_index",2016,"50"
"51810045805","affordability_index",2016,"54.75"
"51810045806","affordability_index",2016,"49.25"
"51810045807","affordability_index",2016,"42.75"
"51810045808","affordability_index",2016,"49.25"
"51810045809","affordability_index",2016,"48.5"
"51810045810","affordability_index",2016,"36.75"
"51810046002","affordability_index",2016,"57.25"
"51810046005","affordability_index",2016,"46.5"
"51810046006","affordability_index",2016,"57.5"
"51810046009","affordability_index",2016,"50.25"
"51810046010","affordability_index",2016,"52.25"
"51810046011","affordability_index",2016,"46.75"
"51810046012","affordability_index",2016,"49.75"
"51810046013","affordability_index",2016,"46.25"
"51810046014","affordability_index",2016,"54.5"
"51810046015","affordability_index",2016,"54.5"
"51810046016","affordability_index",2016,"77.5"
"51810046204","affordability_index",2016,"52.5"
"51810046206","affordability_index",2016,"56.25"
"51810046207","affordability_index",2016,"50"
"51810046211","affordability_index",2016,"57.5"
"51810046212","affordability_index",2016,"62.25"
"51810046213","affordability_index",2016,"44.5"
"51810046214","affordability_index",2016,"56.75"
"51810046216","affordability_index",2016,"64.5"
"51810046217","affordability_index",2016,"62.25"
"51810046219","affordability_index",2016,"56"
"51810046220","affordability_index",2016,"44.5"
"51810046221","affordability_index",2016,"43.5"
"51810046222","affordability_index",2016,"53.75"
"51810046223","affordability_index",2016,"58.5"
"51810046224","affordability_index",2016,"52"
"51810046225","affordability_index",2016,"59"
"51810046400","affordability_index",2016,"65.5"
"51820003100","affordability_index",2016,"41.25"
"51820003200","affordability_index",2016,"46.75"
"51820003300","affordability_index",2016,"44.75"
"51820003400","affordability_index",2016,"51.25"
"51820003500","affordability_index",2016,"49.75"
"51830370100","affordability_index",2016,"53.75"
"51830370200","affordability_index",2016,"40"
"51830370300","affordability_index",2016,"44.75"
"51840000100","affordability_index",2016,"41.75"
"51840000201","affordability_index",2016,"50.25"
"51840000202","affordability_index",2016,"54.25"
"51840000301","affordability_index",2016,"44.5"
"51840000302","affordability_index",2016,"46.75"
"51001090100","affordability_index",2017,"63"
"51001090200","affordability_index",2017,"61.5"
"51001090300","affordability_index",2017,"58"
"51001090400","affordability_index",2017,"57"
"51001090500","affordability_index",2017,"56"
"51001090600","affordability_index",2017,"66"
"51001090700","affordability_index",2017,"54.5"
"51001090800","affordability_index",2017,"59.5"
"51001980100","affordability_index",2017,NA
"51001980200","affordability_index",2017,NA
"51003010100","affordability_index",2017,"56.5"
"51003010201","affordability_index",2017,"55.5"
"51003010202","affordability_index",2017,"65"
"51003010300","affordability_index",2017,"51"
"51003010401","affordability_index",2017,"56.5"
"51003010402","affordability_index",2017,"65"
"51003010500","affordability_index",2017,"46.5"
"51003010601","affordability_index",2017,"46"
"51003010602","affordability_index",2017,"48.5"
"51003010700","affordability_index",2017,"39"
"51003010800","affordability_index",2017,"44"
"51003010901","affordability_index",2017,"33.5"
"51003010902","affordability_index",2017,"36"
"51003010903","affordability_index",2017,"31"
"51003011000","affordability_index",2017,"74.5"
"51003011100","affordability_index",2017,"52.5"
"51003011201","affordability_index",2017,"52.5"
"51003011202","affordability_index",2017,"58.5"
"51003011301","affordability_index",2017,"50.5"
"51003011302","affordability_index",2017,"39.5"
"51003011303","affordability_index",2017,"46"
"51003011400","affordability_index",2017,"46"
"51005070100","affordability_index",2017,"43"
"51005080100","affordability_index",2017,"53"
"51005080201","affordability_index",2017,"60.5"
"51005080202","affordability_index",2017,"47.5"
"51005080301","affordability_index",2017,"62"
"51005080302","affordability_index",2017,"60.5"
"51007930100","affordability_index",2017,"49.5"
"51007930200","affordability_index",2017,"45.5"
"51009010100","affordability_index",2017,"56"
"51009010200","affordability_index",2017,"55.5"
"51009010300","affordability_index",2017,"58"
"51009010401","affordability_index",2017,"52.5"
"51009010402","affordability_index",2017,"53.5"
"51009010502","affordability_index",2017,"45"
"51009010503","affordability_index",2017,"46"
"51009010504","affordability_index",2017,"47"
"51009010600","affordability_index",2017,"51.5"
"51011040100","affordability_index",2017,"52.5"
"51011040200","affordability_index",2017,"56"
"51011040300","affordability_index",2017,"54.5"
"51013100100","affordability_index",2017,"54"
"51013100200","affordability_index",2017,"58"
"51013100300","affordability_index",2017,"59.5"
"51013100400","affordability_index",2017,"60"
"51013100500","affordability_index",2017,"56"
"51013100600","affordability_index",2017,"46"
"51013100700","affordability_index",2017,"47.5"
"51013100800","affordability_index",2017,"43.5"
"51013100900","affordability_index",2017,"47.5"
"51013101000","affordability_index",2017,"47"
"51013101100","affordability_index",2017,"49.5"
"51013101200","affordability_index",2017,"48.5"
"51013101300","affordability_index",2017,"50"
"51013101401","affordability_index",2017,"36.5"
"51013101402","affordability_index",2017,"41.5"
"51013101403","affordability_index",2017,"36.5"
"51013101404","affordability_index",2017,"39.5"
"51013101500","affordability_index",2017,"39.5"
"51013101601","affordability_index",2017,"41"
"51013101602","affordability_index",2017,"31.5"
"51013101603","affordability_index",2017,"39.5"
"51013101701","affordability_index",2017,"37"
"51013101702","affordability_index",2017,"35"
"51013101703","affordability_index",2017,"34.5"
"51013101801","affordability_index",2017,"43"
"51013101802","affordability_index",2017,"36.5"
"51013101803","affordability_index",2017,"35.5"
"51013101900","affordability_index",2017,"50"
"51013102001","affordability_index",2017,"28.5"
"51013102002","affordability_index",2017,"32"
"51013102003","affordability_index",2017,"27.5"
"51013102100","affordability_index",2017,"38"
"51013102200","affordability_index",2017,"28.5"
"51013102301","affordability_index",2017,"45"
"51013102302","affordability_index",2017,"40"
"51013102400","affordability_index",2017,"37"
"51013102500","affordability_index",2017,"34.5"
"51013102600","affordability_index",2017,"40"
"51013102701","affordability_index",2017,"26.5"
"51013102702","affordability_index",2017,"38.5"
"51013102801","affordability_index",2017,"32.5"
"51013102802","affordability_index",2017,"45.5"
"51013102901","affordability_index",2017,"37"
"51013102902","affordability_index",2017,"36.5"
"51013103000","affordability_index",2017,"41"
"51013103100","affordability_index",2017,"37"
"51013103200","affordability_index",2017,"33.5"
"51013103300","affordability_index",2017,"30.5"
"51013103401","affordability_index",2017,"40.5"
"51013103402","affordability_index",2017,"39"
"51013103501","affordability_index",2017,"33"
"51013103502","affordability_index",2017,"33"
"51013103503","affordability_index",2017,"34"
"51013103601","affordability_index",2017,"46.5"
"51013103602","affordability_index",2017,"32"
"51013103700","affordability_index",2017,"57"
"51013103800","affordability_index",2017,"34"
"51013980100","affordability_index",2017,NA
"51013980200","affordability_index",2017,NA
"51015070100","affordability_index",2017,"48.5"
"51015070200","affordability_index",2017,"58.5"
"51015070300","affordability_index",2017,"56.5"
"51015070400","affordability_index",2017,"53"
"51015070500","affordability_index",2017,"57.5"
"51015070600","affordability_index",2017,"58"
"51015070700","affordability_index",2017,"55.5"
"51015070800","affordability_index",2017,"57"
"51015070900","affordability_index",2017,"53"
"51015071000","affordability_index",2017,"55.5"
"51015071101","affordability_index",2017,"49"
"51015071102","affordability_index",2017,"55.5"
"51015071200","affordability_index",2017,"58"
"51017920100","affordability_index",2017,"57"
"51019030101","affordability_index",2017,"66"
"51019030103","affordability_index",2017,"64.5"
"51019030104","affordability_index",2017,"54"
"51019030201","affordability_index",2017,"70"
"51019030202","affordability_index",2017,"58.5"
"51019030300","affordability_index",2017,"57"
"51019030401","affordability_index",2017,"55.5"
"51019030402","affordability_index",2017,"53.5"
"51019030501","affordability_index",2017,"54"
"51019030503","affordability_index",2017,"65"
"51019030504","affordability_index",2017,"57"
"51019030601","affordability_index",2017,"57"
"51019030602","affordability_index",2017,"54.5"
"51019030603","affordability_index",2017,"54.5"
"51019030604","affordability_index",2017,"54.5"
"51019030605","affordability_index",2017,"51.5"
"51019050100","affordability_index",2017,"45.5"
"51021040100","affordability_index",2017,"59.5"
"51021040200","affordability_index",2017,"48"
"51023040100","affordability_index",2017,"47"
"51023040200","affordability_index",2017,"48"
"51023040301","affordability_index",2017,"62.5"
"51023040302","affordability_index",2017,"67"
"51023040401","affordability_index",2017,"52.5"
"51023040402","affordability_index",2017,"57"
"51023040501","affordability_index",2017,"61"
"51023040502","affordability_index",2017,"57"
"51025930100","affordability_index",2017,"61.5"
"51025930201","affordability_index",2017,"60.5"
"51025930202","affordability_index",2017,NA
"51025930203","affordability_index",2017,"58"
"51025930300","affordability_index",2017,"65"
"51027010100","affordability_index",2017,"72"
"51027010200","affordability_index",2017,"77"
"51027010300","affordability_index",2017,"75"
"51027010400","affordability_index",2017,"70"
"51027010500","affordability_index",2017,"71.5"
"51027010600","affordability_index",2017,"72.5"
"51027010700","affordability_index",2017,"73"
"51029930101","affordability_index",2017,"50.5"
"51029930102","affordability_index",2017,"48"
"51029930201","affordability_index",2017,"52"
"51029930202","affordability_index",2017,"54"
"51031020101","affordability_index",2017,"54"
"51031020102","affordability_index",2017,"59"
"51031020200","affordability_index",2017,"56"
"51031020300","affordability_index",2017,"51.5"
"51031020401","affordability_index",2017,"47"
"51031020402","affordability_index",2017,"51.5"
"51031020403","affordability_index",2017,"54.5"
"51031020500","affordability_index",2017,"54"
"51031020600","affordability_index",2017,"60.5"
"51031020700","affordability_index",2017,"44"
"51031020800","affordability_index",2017,"52.5"
"51031020900","affordability_index",2017,"51"
"51033030100","affordability_index",2017,"49"
"51033030201","affordability_index",2017,"54.5"
"51033030202","affordability_index",2017,"50.5"
"51033030300","affordability_index",2017,"49.5"
"51033030400","affordability_index",2017,"49.5"
"51033030500","affordability_index",2017,"53"
"51033030600","affordability_index",2017,"50"
"51035080100","affordability_index",2017,"65"
"51035080200","affordability_index",2017,"59.5"
"51035080300","affordability_index",2017,"62"
"51035080400","affordability_index",2017,"60.5"
"51035080500","affordability_index",2017,"53.5"
"51035080601","affordability_index",2017,"58.5"
"51035080602","affordability_index",2017,"62.5"
"51036600100","affordability_index",2017,"46"
"51036600200","affordability_index",2017,"47.5"
"51036600300","affordability_index",2017,"51.5"
"51037930100","affordability_index",2017,"65.5"
"51037930200","affordability_index",2017,"70"
"51037930300","affordability_index",2017,"66"
"51041100106","affordability_index",2017,"53"
"51041100107","affordability_index",2017,"36.5"
"51041100205","affordability_index",2017,"38.5"
"51041100206","affordability_index",2017,"47"
"51041100208","affordability_index",2017,"54.5"
"51041100209","affordability_index",2017,"47"
"51041100210","affordability_index",2017,"41.5"
"51041100300","affordability_index",2017,"38.5"
"51041100403","affordability_index",2017,"51"
"51041100404","affordability_index",2017,"34"
"51041100405","affordability_index",2017,"38.5"
"51041100406","affordability_index",2017,"34"
"51041100407","affordability_index",2017,"40.5"
"51041100409","affordability_index",2017,"48.5"
"51041100410","affordability_index",2017,"41"
"51041100505","affordability_index",2017,"46.5"
"51041100506","affordability_index",2017,"45.5"
"51041100507","affordability_index",2017,"54.5"
"51041100508","affordability_index",2017,"46"
"51041100509","affordability_index",2017,"58"
"51041100510","affordability_index",2017,"45.5"
"51041100600","affordability_index",2017,"42"
"51041100701","affordability_index",2017,"44"
"51041100702","affordability_index",2017,"48.5"
"51041100703","affordability_index",2017,"54.5"
"51041100804","affordability_index",2017,"46.5"
"51041100805","affordability_index",2017,"47.5"
"51041100806","affordability_index",2017,"41.5"
"51041100807","affordability_index",2017,"46.5"
"51041100812","affordability_index",2017,"52"
"51041100814","affordability_index",2017,"44"
"51041100815","affordability_index",2017,"50"
"51041100816","affordability_index",2017,"47"
"51041100817","affordability_index",2017,"41.5"
"51041100818","affordability_index",2017,"54"
"51041100819","affordability_index",2017,"46.5"
"51041100820","affordability_index",2017,"50"
"51041100821","affordability_index",2017,"62"
"51041100822","affordability_index",2017,"59.5"
"51041100823","affordability_index",2017,"50.5"
"51041100902","affordability_index",2017,"52"
"51041100907","affordability_index",2017,"48"
"51041100910","affordability_index",2017,"47"
"51041100912","affordability_index",2017,"52"
"51041100915","affordability_index",2017,"47"
"51041100919","affordability_index",2017,"48"
"51041100920","affordability_index",2017,"41"
"51041100921","affordability_index",2017,"45.5"
"51041100922","affordability_index",2017,"46"
"51041100923","affordability_index",2017,"48.5"
"51041100924","affordability_index",2017,"65.5"
"51041100926","affordability_index",2017,"73.5"
"51041100927","affordability_index",2017,"56"
"51041100928","affordability_index",2017,"54.5"
"51041100929","affordability_index",2017,"52"
